Gene,Rank,Positive,Negative,Agnostic,True Positive,False Positive,True Negative,False Negative,Accuracy,Precision,Recall,False Positive Rate,Selectivity
YDL197C,3229,0,1,0,227,2737,2073,64,0.450891982,0.076585695,0.780068729,0.569022869,0.430977131
YBL031W,3230,0,1,0,227,2738,2072,64,0.450695942,0.076559865,0.780068729,0.569230769,0.430769231
YBR156C,3231,0,1,0,227,2739,2071,64,0.450499902,0.076534053,0.780068729,0.569438669,0.430561331
YDR380W,3232,0,1,0,227,2740,2070,64,0.450303862,0.076508257,0.780068729,0.56964657,0.43035343
YPL067C,3233,0,0,1,227,2740,2070,64,0.450303862,0.076508257,0.780068729,0.56964657,0.43035343
YBR008C,3234,0,1,0,227,2741,2069,64,0.450107822,0.07648248,0.780068729,0.56985447,0.43014553
YOR137C,3235,0,1,0,227,2742,2068,64,0.449911782,0.076456719,0.780068729,0.57006237,0.42993763
YJR082C,3236,0,1,0,227,2743,2067,64,0.449715742,0.076430976,0.780068729,0.57027027,0.42972973
YDR170C,3237,0,1,0,227,2744,2066,64,0.449519702,0.076405251,0.780068729,0.57047817,0.42952183
YEL072W,3238,0,1,0,227,2745,2065,64,0.449323662,0.076379542,0.780068729,0.570686071,0.429313929
YKL122C,3239,0,0,1,227,2745,2065,64,0.449323662,0.076379542,0.780068729,0.570686071,0.429313929
YAL034C,3240,0,1,0,227,2746,2064,64,0.449127622,0.076353851,0.780068729,0.570893971,0.429106029
YDR541C,3241,0,1,0,227,2747,2063,64,0.448931582,0.076328178,0.780068729,0.571101871,0.428898129
YHR067W,3242,0,1,0,227,2748,2062,64,0.448735542,0.076302521,0.780068729,0.571309771,0.428690229
YDR476C,3243,0,1,0,227,2749,2061,64,0.448539502,0.076276882,0.780068729,0.571517672,0.428482328
YLR117C,3244,0,1,0,227,2750,2060,64,0.448343462,0.07625126,0.780068729,0.571725572,0.428274428
YIL154C,3245,0,1,0,227,2751,2059,64,0.448147422,0.076225655,0.780068729,0.571933472,0.428066528
YKL005C,3246,0,1,0,227,2752,2058,64,0.447951382,0.076200067,0.780068729,0.572141372,0.427858628
YOR180C,3247,0,1,0,227,2753,2057,64,0.447755342,0.076174497,0.780068729,0.572349272,0.427650728
YPR060C,3248,0,1,0,227,2754,2056,64,0.447559302,0.076148943,0.780068729,0.572557173,0.427442827
YML042W,3249,0,1,0,227,2755,2055,64,0.447363262,0.076123407,0.780068729,0.572765073,0.427234927
YPR094W,3250,0,1,0,227,2756,2054,64,0.447167222,0.076097888,0.780068729,0.572972973,0.427027027
YLR446W,3251,0,1,0,227,2757,2053,64,0.446971182,0.076072386,0.780068729,0.573180873,0.426819127
YOL093W,3252,0,1,0,227,2758,2052,64,0.446775142,0.076046901,0.780068729,0.573388773,0.426611227
YDR283C,3253,0,1,0,227,2759,2051,64,0.446579102,0.076021433,0.780068729,0.573596674,0.426403326
YGR258C,3254,0,1,0,227,2760,2050,64,0.446383062,0.075995983,0.780068729,0.573804574,0.426195426
YEL027W,3255,0,1,0,227,2761,2049,64,0.446187022,0.075970549,0.780068729,0.574012474,0.425987526
YGL251C,3256,0,1,0,227,2762,2048,64,0.445990982,0.075945132,0.780068729,0.574220374,0.425779626
YHR049W,3257,0,0,1,227,2762,2048,64,0.445990982,0.075945132,0.780068729,0.574220374,0.425779626
YHR151C,3258,0,1,0,227,2763,2047,64,0.445794942,0.075919732,0.780068729,0.574428274,0.425571726
YOL164W,3259,0,0,1,227,2763,2047,64,0.445794942,0.075919732,0.780068729,0.574428274,0.425571726
YDR332W,3260,1,0,0,228,2763,2047,63,0.445990982,0.076228686,0.783505155,0.574428274,0.425571726
YPL014W,3261,0,1,0,228,2764,2046,63,0.445794942,0.076203209,0.783505155,0.574636175,0.425363825
YDR538W,3262,0,1,0,228,2765,2045,63,0.445598902,0.076177748,0.783505155,0.574844075,0.425155925
YDR370C,3263,0,1,0,228,2766,2044,63,0.445402862,0.076152305,0.783505155,0.575051975,0.424948025
YOL016C,3264,0,1,0,228,2767,2043,63,0.445206822,0.076126878,0.783505155,0.575259875,0.424740125
YDR206W,3265,0,1,0,228,2768,2042,63,0.445010782,0.076101469,0.783505155,0.575467775,0.424532225
YJL090C,3266,0,1,0,228,2769,2041,63,0.444814742,0.076076076,0.783505155,0.575675676,0.424324324
YMR223W,3267,0,1,0,228,2770,2040,63,0.444618702,0.0760507,0.783505155,0.575883576,0.424116424
YJR116W,3268,0,1,0,228,2771,2039,63,0.444422662,0.076025342,0.783505155,0.576091476,0.423908524
YDL017W,3269,0,1,0,228,2772,2038,63,0.444226622,0.076,0.783505155,0.576299376,0.423700624
YPL264C,3270,0,1,0,228,2773,2037,63,0.444030582,0.075974675,0.783505155,0.576507277,0.423492723
YOR273C,3271,0,1,0,228,2774,2036,63,0.443834542,0.075949367,0.783505155,0.576715177,0.423284823
YIL026C,3272,0,1,0,228,2775,2035,63,0.443638502,0.075924076,0.783505155,0.576923077,0.423076923
YGL066W,3273,0,1,0,228,2776,2034,63,0.443442462,0.075898802,0.783505155,0.577130977,0.422869023
YDR017C,3274,0,1,0,228,2777,2033,63,0.443246422,0.075873544,0.783505155,0.577338877,0.422661123
YER098W,3275,0,1,0,228,2778,2032,63,0.443050382,0.075848303,0.783505155,0.577546778,0.422453222
YDR082W,3276,0,1,0,228,2779,2031,63,0.442854342,0.075823079,0.783505155,0.577754678,0.422245322
YBL086C,3277,0,0,1,228,2779,2031,63,0.442854342,0.075823079,0.783505155,0.577754678,0.422245322
YER140W,3278,0,1,0,228,2780,2030,63,0.442658302,0.075797872,0.783505155,0.577962578,0.422037422
YNL119W,3279,0,1,0,228,2781,2029,63,0.442462262,0.075772682,0.783505155,0.578170478,0.421829522
YPR048W,3280,0,1,0,228,2782,2028,63,0.442266222,0.075747508,0.783505155,0.578378378,0.421621622
YNL036W,3281,0,1,0,228,2783,2027,63,0.442070182,0.075722351,0.783505155,0.578586279,0.421413721
YER035W,3282,0,1,0,228,2784,2026,63,0.441874142,0.075697211,0.783505155,0.578794179,0.421205821
YOR223W,3283,0,1,0,228,2785,2025,63,0.441678102,0.075672088,0.783505155,0.579002079,0.420997921
YOR361C,3284,0,1,0,228,2786,2024,63,0.441482062,0.075646981,0.783505155,0.579209979,0.420790021
YCL009C,3285,0,0,1,228,2786,2024,63,0.441482062,0.075646981,0.783505155,0.579209979,0.420790021
YPR013C,3286,0,1,0,228,2787,2023,63,0.441286022,0.075621891,0.783505155,0.579417879,0.420582121
YFR021W,3287,1,0,0,229,2787,2023,62,0.441482062,0.075928382,0.786941581,0.579417879,0.420582121
YMR296C,3288,0,1,0,229,2788,2022,62,0.441286022,0.075903215,0.786941581,0.57962578,0.42037422
YJR010W,3289,0,1,0,229,2789,2021,62,0.441089982,0.075878065,0.786941581,0.57983368,0.42016632
YOL097C,3290,0,1,0,229,2790,2020,62,0.440893942,0.075852931,0.786941581,0.58004158,0.41995842
YHR047C,3291,0,1,0,229,2791,2019,62,0.440697902,0.075827815,0.786941581,0.58024948,0.41975052
YLR407W,3292,0,1,0,229,2792,2018,62,0.440501862,0.075802714,0.786941581,0.58045738,0.41954262
YAL062W,3293,0,1,0,229,2793,2017,62,0.440305822,0.075777631,0.786941581,0.580665281,0.419334719
YCR065W,3294,1,0,0,230,2793,2017,61,0.440501862,0.076083361,0.790378007,0.580665281,0.419334719
YNL023C,3295,0,1,0,230,2794,2016,61,0.440305822,0.076058201,0.790378007,0.580873181,0.419126819
YBR161W,3296,0,1,0,230,2795,2015,61,0.440109782,0.076033058,0.790378007,0.581081081,0.418918919
YJL047C,3297,0,1,0,230,2796,2014,61,0.439913742,0.076007931,0.790378007,0.581288981,0.418711019
YMR052W,3298,0,1,0,230,2797,2013,61,0.439717702,0.075982821,0.790378007,0.581496881,0.418503119
YDR421W,3299,0,1,0,230,2798,2012,61,0.439521662,0.075957728,0.790378007,0.581704782,0.418295218
YBR259W,3300,0,0,1,230,2798,2012,61,0.439521662,0.075957728,0.790378007,0.581704782,0.418295218
YKL201C,3301,0,1,0,230,2799,2011,61,0.439325622,0.075932651,0.790378007,0.581912682,0.418087318
YIL153W,3302,0,1,0,230,2800,2010,61,0.439129582,0.075907591,0.790378007,0.582120582,0.417879418
YER090W,3303,0,1,0,230,2801,2009,61,0.438933542,0.075882547,0.790378007,0.582328482,0.417671518
YLR342W,3304,0,1,0,230,2802,2008,61,0.438737502,0.07585752,0.790378007,0.582536383,0.417463617
YKR013W,3305,0,1,0,230,2803,2007,61,0.438541462,0.075832509,0.790378007,0.582744283,0.417255717
YIL116W,3306,0,0,1,230,2803,2007,61,0.438541462,0.075832509,0.790378007,0.582744283,0.417255717
YLR272C,3307,0,1,0,230,2804,2006,61,0.438345422,0.075807515,0.790378007,0.582952183,0.417047817
YDR065W,3308,1,0,0,231,2804,2006,60,0.438541462,0.076112026,0.793814433,0.582952183,0.417047817
YGR070W,3309,0,1,0,231,2805,2005,60,0.438345422,0.076086957,0.793814433,0.583160083,0.416839917
YDR432W,3310,0,1,0,231,2806,2004,60,0.438149382,0.076061903,0.793814433,0.583367983,0.416632017
YDR258C,3311,1,0,0,232,2806,2004,59,0.438345422,0.07636603,0.797250859,0.583367983,0.416632017
YMR154C,3312,0,1,0,232,2807,2003,59,0.438149382,0.076340902,0.797250859,0.583575884,0.416424116
YEL044W,3313,0,1,0,232,2808,2002,59,0.437953342,0.076315789,0.797250859,0.583783784,0.416216216
YDR176W,3314,0,1,0,232,2809,2001,59,0.437757302,0.076290694,0.797250859,0.583991684,0.416008316
YOR126C,3315,0,1,0,232,2810,2000,59,0.437561262,0.076265615,0.797250859,0.584199584,0.415800416
YDL042C,3316,0,1,0,232,2811,1999,59,0.437365223,0.076240552,0.797250859,0.584407484,0.415592516
YPR135W,3317,0,1,0,232,2812,1998,59,0.437169183,0.076215506,0.797250859,0.584615385,0.415384615
YLL015W,3318,0,1,0,232,2813,1997,59,0.436973143,0.076190476,0.797250859,0.584823285,0.415176715
YOR344C,3319,0,1,0,232,2814,1996,59,0.436777103,0.076165463,0.797250859,0.585031185,0.414968815
YDL035C,3320,0,1,0,232,2815,1995,59,0.436581063,0.076140466,0.797250859,0.585239085,0.414760915
YPL052W,3321,0,1,0,232,2816,1994,59,0.436385023,0.076115486,0.797250859,0.585446985,0.414553015
YGR279C,3322,0,1,0,232,2817,1993,59,0.436188983,0.076090521,0.797250859,0.585654886,0.414345114
YIR025W,3323,0,1,0,232,2818,1992,59,0.435992943,0.076065574,0.797250859,0.585862786,0.414137214
YDR224C,3324,0,1,0,232,2819,1991,59,0.435796903,0.076040642,0.797250859,0.586070686,0.413929314
YJR039W,3325,0,0,1,232,2819,1991,59,0.435796903,0.076040642,0.797250859,0.586070686,0.413929314
YMR036C,3326,0,1,0,232,2820,1990,59,0.435600863,0.076015727,0.797250859,0.586278586,0.413721414
YEL011W,3327,0,1,0,232,2821,1989,59,0.435404823,0.075990829,0.797250859,0.586486486,0.413513514
YGL071W,3328,0,1,0,232,2822,1988,59,0.435208783,0.075965946,0.797250859,0.586694387,0.413305613
YFL024C,3329,0,1,0,232,2823,1987,59,0.435012743,0.07594108,0.797250859,0.586902287,0.413097713
YPR189W,3330,0,1,0,232,2824,1986,59,0.434816703,0.07591623,0.797250859,0.587110187,0.412889813
YCR092C,3331,0,1,0,232,2825,1985,59,0.434620663,0.075891397,0.797250859,0.587318087,0.412681913
YMR271C,3332,0,1,0,232,2826,1984,59,0.434424623,0.075866579,0.797250859,0.587525988,0.412474012
YGL108C,3333,0,1,0,232,2827,1983,59,0.434228583,0.075841778,0.797250859,0.587733888,0.412266112
YER176W,3334,0,1,0,232,2828,1982,59,0.434032543,0.075816993,0.797250859,0.587941788,0.412058212
YJL179W,3335,0,1,0,232,2829,1981,59,0.433836503,0.075792225,0.797250859,0.588149688,0.411850312
YKR009C,3336,0,1,0,232,2830,1980,59,0.433640463,0.075767472,0.797250859,0.588357588,0.411642412
YOR335C,3337,0,1,0,232,2831,1979,59,0.433444423,0.075742736,0.797250859,0.588565489,0.411434511
YOL105C,3338,0,1,0,232,2832,1978,59,0.433248383,0.075718016,0.797250859,0.588773389,0.411226611
YGR041W,3339,0,1,0,232,2833,1977,59,0.433052343,0.075693312,0.797250859,0.588981289,0.411018711
YHR166C,3340,0,1,0,232,2834,1976,59,0.432856303,0.075668624,0.797250859,0.589189189,0.410810811
YNR046W,3341,0,1,0,232,2835,1975,59,0.432660263,0.075643952,0.797250859,0.589397089,0.410602911
YJR021C,3342,0,1,0,232,2836,1974,59,0.432464223,0.075619296,0.797250859,0.58960499,0.41039501
YGR243W,3343,0,1,0,232,2837,1973,59,0.432268183,0.075594656,0.797250859,0.58981289,0.41018711
YBR280C,3344,0,1,0,232,2838,1972,59,0.432072143,0.075570033,0.797250859,0.59002079,0.40997921
YMR079W,3345,0,1,0,232,2839,1971,59,0.431876103,0.075545425,0.797250859,0.59022869,0.40977131
YHR092C,3346,0,1,0,232,2840,1970,59,0.431680063,0.075520833,0.797250859,0.59043659,0.40956341
YDR466W,3347,0,1,0,232,2841,1969,59,0.431484023,0.075496258,0.797250859,0.590644491,0.409355509
YGR285C,3348,0,1,0,232,2842,1968,59,0.431287983,0.075471698,0.797250859,0.590852391,0.409147609
YER070W,3349,0,1,0,232,2843,1967,59,0.431091943,0.075447154,0.797250859,0.591060291,0.408939709
YIR032C,3350,0,1,0,232,2844,1966,59,0.430895903,0.075422627,0.797250859,0.591268191,0.408731809
YHR207C,3351,0,1,0,232,2845,1965,59,0.430699863,0.075398115,0.797250859,0.591476091,0.408523909
YFL039C,3352,0,1,0,232,2846,1964,59,0.430503823,0.075373619,0.797250859,0.591683992,0.408316008
YDR127W,3353,0,1,0,232,2847,1963,59,0.430307783,0.075349139,0.797250859,0.591891892,0.408108108
YNL192W,3354,0,1,0,232,2848,1962,59,0.430111743,0.075324675,0.797250859,0.592099792,0.407900208
YDR139C,3355,0,1,0,232,2849,1961,59,0.429915703,0.075300227,0.797250859,0.592307692,0.407692308
YDR363W,3356,0,1,0,232,2850,1960,59,0.429719663,0.075275795,0.797250859,0.592515593,0.407484407
YJL221C,3357,0,1,0,232,2851,1959,59,0.429523623,0.075251379,0.797250859,0.592723493,0.407276507
YIL114C,3358,0,1,0,232,2852,1958,59,0.429327583,0.075226978,0.797250859,0.592931393,0.407068607
YCL040W,3359,0,1,0,232,2853,1957,59,0.429131543,0.075202593,0.797250859,0.593139293,0.406860707
YJR056C,3360,0,0,1,232,2853,1957,59,0.429131543,0.075202593,0.797250859,0.593139293,0.406860707
YLR466W,3361,0,1,0,232,2854,1956,59,0.428935503,0.075178224,0.797250859,0.593347193,0.406652807
YGR098C,3362,0,1,0,232,2855,1955,59,0.428739463,0.075153871,0.797250859,0.593555094,0.406444906
YBL069W,3363,0,1,0,232,2856,1954,59,0.428543423,0.075129534,0.797250859,0.593762994,0.406237006
YBR033W,3364,0,1,0,232,2857,1953,59,0.428347383,0.075105212,0.797250859,0.593970894,0.406029106
YKR078W,3365,0,1,0,232,2858,1952,59,0.428151343,0.075080906,0.797250859,0.594178794,0.405821206
YDR391C,3366,0,0,1,232,2858,1952,59,0.428151343,0.075080906,0.797250859,0.594178794,0.405821206
YLR179C,3367,0,1,0,232,2859,1951,59,0.427955303,0.075056616,0.797250859,0.594386694,0.405613306
YBR257W,3368,0,1,0,232,2860,1950,59,0.427759263,0.075032342,0.797250859,0.594594595,0.405405405
YJL161W,3369,0,1,0,232,2861,1949,59,0.427563223,0.075008083,0.797250859,0.594802495,0.405197505
YJR043C,3370,0,1,0,232,2862,1948,59,0.427367183,0.07498384,0.797250859,0.595010395,0.404989605
YGR143W,3371,0,1,0,232,2863,1947,59,0.427171143,0.074959612,0.797250859,0.595218295,0.404781705
YBL043W,3372,0,0,1,232,2863,1947,59,0.427171143,0.074959612,0.797250859,0.595218295,0.404781705
YMR123W,3373,0,1,0,232,2864,1946,59,0.426975103,0.074935401,0.797250859,0.595426195,0.404573805
YPR035W,3374,0,1,0,232,2865,1945,59,0.426779063,0.074911204,0.797250859,0.595634096,0.404365904
YGR155W,3375,0,1,0,232,2866,1944,59,0.426583023,0.074887024,0.797250859,0.595841996,0.404158004
YBL035C,3376,0,1,0,232,2867,1943,59,0.426386983,0.074862859,0.797250859,0.596049896,0.403950104
YER019W,3377,0,1,0,232,2868,1942,59,0.426190943,0.07483871,0.797250859,0.596257796,0.403742204
YDR499W,3378,0,1,0,232,2869,1941,59,0.425994903,0.074814576,0.797250859,0.596465696,0.403534304
YLL022C,3379,0,1,0,232,2870,1940,59,0.425798863,0.074790458,0.797250859,0.596673597,0.403326403
YKL093W,3380,0,1,0,232,2871,1939,59,0.425602823,0.074766355,0.797250859,0.596881497,0.403118503
YDR533C,3381,0,1,0,232,2872,1938,59,0.425406783,0.074742268,0.797250859,0.597089397,0.402910603
YMR030W,3382,0,1,0,232,2873,1937,59,0.425210743,0.074718196,0.797250859,0.597297297,0.402702703
YNL242W,3383,1,0,0,233,2873,1937,58,0.425406783,0.075016098,0.800687285,0.597297297,0.402702703
YML002W,3384,0,1,0,233,2874,1936,58,0.425210743,0.074991954,0.800687285,0.597505198,0.402494802
YDL102W,3385,0,1,0,233,2875,1935,58,0.425014703,0.074967825,0.800687285,0.597713098,0.402286902
YOR044W,3386,0,1,0,233,2876,1934,58,0.424818663,0.074943712,0.800687285,0.597920998,0.402079002
YKL113C,3387,0,1,0,233,2877,1933,58,0.424622623,0.074919614,0.800687285,0.598128898,0.401871102
YGL145W,3388,0,1,0,233,2878,1932,58,0.424426583,0.074895532,0.800687285,0.598336798,0.401663202
YMR205C,3389,0,1,0,233,2879,1931,58,0.424230543,0.074871465,0.800687285,0.598544699,0.401455301
YFL027C,3390,0,1,0,233,2880,1930,58,0.424034503,0.074847414,0.800687285,0.598752599,0.401247401
YNL334C,3391,0,1,0,233,2881,1929,58,0.423838463,0.074823378,0.800687285,0.598960499,0.401039501
YOL165C,3392,0,1,0,233,2882,1928,58,0.423642423,0.074799358,0.800687285,0.599168399,0.400831601
YLR116W,3393,0,1,0,233,2883,1927,58,0.423446383,0.074775353,0.800687285,0.599376299,0.400623701
YIL006W,3394,0,1,0,233,2884,1926,58,0.423250343,0.074751363,0.800687285,0.5995842,0.4004158
YDR333C,3395,0,1,0,233,2885,1925,58,0.423054303,0.074727389,0.800687285,0.5997921,0.4002079
YFL007W,3396,0,1,0,233,2886,1924,58,0.422858263,0.074703431,0.800687285,0.6,0.4
YDR069C,3397,0,1,0,233,2887,1923,58,0.422662223,0.074679487,0.800687285,0.6002079,0.3997921
YDR379W,3398,0,1,0,233,2888,1922,58,0.422466183,0.074655559,0.800687285,0.6004158,0.3995842
YOR295W,3399,0,1,0,233,2889,1921,58,0.422270143,0.074631646,0.800687285,0.600623701,0.399376299
YGR180C,3400,0,1,0,233,2890,1920,58,0.422074103,0.074607749,0.800687285,0.600831601,0.399168399
YDR419W,3401,0,1,0,233,2891,1919,58,0.421878063,0.074583867,0.800687285,0.601039501,0.398960499
YGR122W,3402,0,1,0,233,2892,1918,58,0.421682023,0.07456,0.800687285,0.601247401,0.398752599
YPR026W,3403,0,1,0,233,2893,1917,58,0.421485983,0.074536148,0.800687285,0.601455301,0.398544699
YML103C,3404,0,1,0,233,2894,1916,58,0.421289943,0.074512312,0.800687285,0.601663202,0.398336798
YJL094C,3405,0,1,0,233,2895,1915,58,0.421093903,0.074488491,0.800687285,0.601871102,0.398128898
YCL029C,3406,0,1,0,233,2896,1914,58,0.420897863,0.074464685,0.800687285,0.602079002,0.397920998
YGR072W,3407,0,1,0,233,2897,1913,58,0.420701823,0.074440895,0.800687285,0.602286902,0.397713098
YBL078C,3408,1,0,0,234,2897,1913,57,0.420897863,0.074736506,0.804123711,0.602286902,0.397713098
YPL248C,3409,0,1,0,234,2898,1912,57,0.420701823,0.074712644,0.804123711,0.602494802,0.397505198
YDR074W,3410,0,1,0,234,2899,1911,57,0.420505783,0.074688797,0.804123711,0.602702703,0.397297297
YEL032W,3411,0,1,0,234,2900,1910,57,0.420309743,0.074664965,0.804123711,0.602910603,0.397089397
YPL006W,3412,0,1,0,234,2901,1909,57,0.420113703,0.074641148,0.804123711,0.603118503,0.396881497
YGR023W,3413,0,1,0,234,2902,1908,57,0.419917663,0.074617347,0.804123711,0.603326403,0.396673597
YPR045C,3414,0,1,0,234,2903,1907,57,0.419721623,0.074593561,0.804123711,0.603534304,0.396465696
YDR026C,3415,0,1,0,234,2904,1906,57,0.419525583,0.07456979,0.804123711,0.603742204,0.396257796
YDR138W,3416,0,1,0,234,2905,1905,57,0.419329543,0.074546034,0.804123711,0.603950104,0.396049896
YJR105W,3417,0,1,0,234,2906,1904,57,0.419133503,0.074522293,0.804123711,0.604158004,0.395841996
YHL021C,3418,1,0,0,235,2906,1904,56,0.419329543,0.074816937,0.807560137,0.604158004,0.395841996
YBR231C,3419,0,1,0,235,2907,1903,56,0.419133503,0.074793125,0.807560137,0.604365904,0.395634096
YGR091W,3420,0,1,0,235,2908,1902,56,0.418937463,0.074769329,0.807560137,0.604573805,0.395426195
YDR453C,3421,0,1,0,235,2909,1901,56,0.418741423,0.074745547,0.807560137,0.604781705,0.395218295
YJL080C,3422,0,1,0,235,2910,1900,56,0.418545383,0.074721781,0.807560137,0.604989605,0.395010395
YNL260C,3423,0,1,0,235,2911,1899,56,0.418349343,0.074698029,0.807560137,0.605197505,0.394802495
YPL125W,3424,0,0,1,235,2911,1899,56,0.418349343,0.074698029,0.807560137,0.605197505,0.394802495
YCR081W,3425,0,1,0,235,2912,1898,56,0.418153303,0.074674293,0.807560137,0.605405405,0.394594595
YMR093W,3426,0,1,0,235,2913,1897,56,0.417957263,0.074650572,0.807560137,0.605613306,0.394386694
YBR254C,3427,0,1,0,235,2914,1896,56,0.417761223,0.074626866,0.807560137,0.605821206,0.394178794
YHR078W,3428,0,0,1,235,2914,1896,56,0.417761223,0.074626866,0.807560137,0.605821206,0.394178794
YGR203W,3429,0,1,0,235,2915,1895,56,0.417565183,0.074603175,0.807560137,0.606029106,0.393970894
YBR278W,3430,0,1,0,235,2916,1894,56,0.417369143,0.074579499,0.807560137,0.606237006,0.393762994
YER081W,3431,0,1,0,235,2917,1893,56,0.417173103,0.074555838,0.807560137,0.606444906,0.393555094
YIL145C,3432,0,1,0,235,2918,1892,56,0.416977063,0.074532192,0.807560137,0.606652807,0.393347193
YLR332W,3433,0,1,0,235,2919,1891,56,0.416781023,0.074508561,0.807560137,0.606860707,0.393139293
YJR003C,3434,0,0,1,235,2919,1891,56,0.416781023,0.074508561,0.807560137,0.606860707,0.393139293
YKL151C,3435,0,1,0,235,2920,1890,56,0.416584983,0.074484945,0.807560137,0.607068607,0.392931393
YJL206C,3436,0,1,0,235,2921,1889,56,0.416388943,0.074461343,0.807560137,0.607276507,0.392723493
YER128W,3437,0,1,0,235,2922,1888,56,0.416192903,0.074437757,0.807560137,0.607484407,0.392515593
YLR080W,3438,0,1,0,235,2923,1887,56,0.415996863,0.074414186,0.807560137,0.607692308,0.392307692
YNL042W,3439,0,0,1,235,2923,1887,56,0.415996863,0.074414186,0.807560137,0.607692308,0.392307692
YPR104C,3440,0,1,0,235,2924,1886,56,0.415800823,0.07439063,0.807560137,0.607900208,0.392099792
YLR451W,3441,0,1,0,235,2925,1885,56,0.415604783,0.074367089,0.807560137,0.608108108,0.391891892
YJL006C,3442,0,1,0,235,2926,1884,56,0.415408743,0.074343562,0.807560137,0.608316008,0.391683992
YMR137C,3443,0,1,0,235,2927,1883,56,0.415212703,0.074320051,0.807560137,0.608523909,0.391476091
YOR271C,3444,0,1,0,235,2928,1882,56,0.415016663,0.074296554,0.807560137,0.608731809,0.391268191
YER149C,3445,0,1,0,235,2929,1881,56,0.414820623,0.074273072,0.807560137,0.608939709,0.391060291
YOR315W,3446,0,1,0,235,2930,1880,56,0.414624583,0.074249605,0.807560137,0.609147609,0.390852391
YGR152C,3447,0,1,0,235,2931,1879,56,0.414428543,0.074226153,0.807560137,0.609355509,0.390644491
