Gene,WT_A,WT_B,I59T_A,I59T_B,Fold Change,Log2 Fold Change
YGL242C,1700.708168,2008.904558,1801.42475,1601.125723,1.059220379,0.083002784
YLR222C,6438.166216,9292.120568,6821.106471,10486.93775,1.059479709,0.083355958
YMR194C-B,988.2060182,1274.30513,1047.223815,949.1086668,1.059722159,0.083686064
YIL160C,389.5118612,270.7898401,412.8958762,202.8145398,1.060034154,0.084110749
YIL108W,5996.559147,4147.113606,6359.928415,3757.614697,1.060596295,0.084875614
YDR356W,375.085496,327.9461731,397.9117516,255.1026634,1.06085614,0.08522903
YHR030C,8609.334183,7278.531065,9136.986163,8576.83675,1.061288361,0.085816702
YGR145W,2340.277026,4116.192967,2484.034868,4278.911444,1.061427703,0.086006108
YJR062C,1203.800032,1218.085786,1278.645294,1187.5742,1.062174165,0.087020345
YMR253C,985.801624,718.6706136,1047.223815,603.6901537,1.062306847,0.087200548
YPL011C,589.0765802,767.3940451,626.0034252,833.4409996,1.062685984,0.087715354
YHR091C,1588.503105,1713.753002,1688.211365,2147.774287,1.062768691,0.087827632
YOL066C,925.6917689,1200.282994,983.9575114,1268.383118,1.06294292,0.088064126
YHR209W,4109.911161,2803.471285,4370.369657,1944.167503,1.063373267,0.088648102
YPL026C,7275.696864,7606.477238,7736.80297,7853.517708,1.063376212,0.088652098
YGR220C,2173.572361,2782.857526,2312.549887,2661.148591,1.063939682,0.089416363
YPL133C,912.0668684,934.1780988,970.6382896,995.8510803,1.064218341,0.089794173
YHL018W,162.6973412,172.4059881,173.1498836,178.2549666,1.064245318,0.089830743
YML100W,16942.16303,8244.566792,18030.89653,5951.339153,1.064261777,0.089853055
YPR084W,774.214934,836.7312359,824.1268496,978.4217058,1.064467777,0.090132278
YMR126C,516.1432893,571.5633303,549.4178998,568.8314046,1.064467777,0.090132278
YMR093W,2997.478109,3850.088072,3191.618527,4183.842128,1.064767919,0.090539009
YMR176W,5066.860054,4643.717811,5397.614639,4836.651428,1.065278019,0.091229997
YER013W,1434.621876,1681.895373,1528.380703,1621.724074,1.065354383,0.091333413
YJR126C,2377.144404,2442.730495,2533.98195,2379.901866,1.06597729,0.092176703
YDL104C,260.4760389,347.6229435,278.0387553,301.0528325,1.067425459,0.094135326
YJL050W,6825.273683,10671.36847,7285.614331,12165.70341,1.067446475,0.09416373
YLR084C,6867.751314,7650.515724,7332.231608,7390.847039,1.067632078,0.094414559
YOL064C,1650.215889,1997.660689,1764.79689,1712.832168,1.069433946,0.096847377
YBR256C,4521.864035,6702.282789,4838.207323,4915.875858,1.069958602,0.097554979
YMR090W,1747.994587,1457.954987,1871.350665,1078.244487,1.070570057,0.098379208
YKR014C,1308.791912,1450.459074,1401.848096,1322.25573,1.071100824,0.09909429
YDL053C,767.8032161,749.5912528,822.4619469,779.5683874,1.071188463,0.099212328
YOR295W,458.4378284,622.1607398,491.1463043,655.1860329,1.071347681,0.099426749
YJL037W,711.7006846,821.7394109,762.5254488,762.1390129,1.071413117,0.099514864
YNL111C,2946.184366,4306.401747,3158.320472,3839.215859,1.072003677,0.100309854
YLR192C,1723.14918,2030.455306,1848.042026,2715.021203,1.072479416,0.100949958
YPR009W,1307.990447,1755.91751,1403.512998,1458.521749,1.073030007,0.101690421
YEL023C,637.1644643,519.0919426,684.2750206,576.7538476,1.073937828,0.102910475
YOL027C,2471.717243,2767.865701,2655.519849,3241.071416,1.074362311,0.1034806
YLR344W,7256.46171,9770.92198,7800.069274,9727.175468,1.074913585,0.104220683
YDL207W,504.922783,520.9659207,542.7582889,491.1914636,1.074933252,0.104247078
YHR043C,1598.120681,1903.024793,1718.179614,1477.535612,1.075125073,0.104504503
YOR280C,809.4793823,932.3041207,870.744126,769.2692116,1.075684131,0.1052545
YCR010C,560.2238497,405.7162656,602.694787,617.1583067,1.075810656,0.105424184
YCR090C,1228.645439,1912.394684,1321.932765,1649.452625,1.07592697,0.105580157
YGL124C,1034.690973,915.4383175,1113.819924,903.9507419,1.076475927,0.106316057
YLR350W,1034.690973,921.9972409,1113.819924,1002.981279,1.076475927,0.106316057
YDR201W,306.1595288,431.9519594,329.6507399,364.4323762,1.076728662,0.106654734
YMR273C,633.9586053,692.4349198,682.6101179,661.5239873,1.076742412,0.106673157
YKL157W,9501.364433,8888.27828,10232.49216,7905.805831,1.076949761,0.106950951
YKL115C,43.27909569,37.47956264,46.61727634,29.31303896,1.077131479,0.107194361
YCR102W-A,43.27909569,16.86580319,46.61727634,21.390596,1.077131479,0.107194361
YNR051C,755.7812451,762.7090997,814.1374333,749.4631042,1.077213067,0.107303636
YBR284W,713.3036141,429.1409922,769.1850597,411.1747897,1.078341739,0.108814457
YPL119C,2047.742398,1308.973725,2209.325918,1238.277835,1.078908128,0.109572021
YHR012W,2179.984079,2506.445752,2354.172455,2105.785339,1.079903508,0.11090241
tH(GUG)E2,20.03661837,19.67677039,21.64373545,17.42937452,1.080208998,0.111310471
YER091C,18016.12578,21050.39636,19469.37248,15935.99402,1.080663663,0.11191758
YLR173W,1651.818819,1477.631757,1786.440626,1410.194847,1.081499136,0.113032513
YGL136C,640.3703232,707.4267448,692.5995342,675.7843846,1.081560949,0.113114967
YBL006C,1045.110014,1141.252682,1130.468951,1152.715451,1.081674595,0.113266552
YLR191W,1001.830919,895.7615471,1083.851675,1002.189035,1.081870857,0.113528295
YMR168C,912.0668684,996.0193772,987.2873168,1033.086562,1.082472515,0.114330394
YDL194W,1411.379398,1554.464861,1528.380703,1589.242058,1.08289855,0.114898092
YFL059W,845.5452954,766.457056,915.6964996,634.5876812,1.082965637,0.114987467
YDR304C,3697.156822,4081.524372,4004.091057,3874.074608,1.083018993,0.115058543
YGR280C,448.8202516,797.3776952,486.1515962,683.7068276,1.083176605,0.115268484
YLR382C,1710.325744,1658.470647,1853.036735,2031.314375,1.083440825,0.115620359
YPR204W,36.86737781,44.0384861,39.95766544,49.91139066,1.083821737,0.116127486
YNR040W,826.3101417,873.2738095,895.7176669,884.1446345,1.083996942,0.116360687
YML055W,1366.497373,1918.953607,1481.763427,1609.048166,1.084351464,0.116832444
YDR407C,1834.552778,1511.363363,1989.558758,1535.369446,1.084492516,0.117020097
YOR377W,1430.614552,1385.806829,1551.689341,1414.156069,1.084631314,0.117204727
YCR100C,681.2450247,370.1106811,739.2168106,387.4074608,1.085096821,0.117823777
YPR123C,53.69813724,38.41655171,58.27159543,58.62607792,1.085169774,0.117920768
YIL077C,1336.041713,989.4604537,1450.130275,1059.230624,1.085392964,0.118217462
YER134C,569.0399618,565.0044068,617.6789116,589.4297563,1.085475455,0.118327104
YDL024C,1534.804967,964.1617489,1666.567629,791.4520519,1.085849776,0.118824524
YGR292W,1227.843974,1026.940016,1333.587084,696.3827363,1.086120967,0.119184792
YDR325W,1782.457571,1723.122892,1936.281871,2127.968179,1.086298997,0.11942125
YLR422W,4782.340073,3968.148695,5196.16141,3934.285175,1.08653114,0.119729522
YDR533C,11710.20124,11216.69611,12726.51644,8091.983241,1.086788876,0.120071703
YJL213W,1738.37701,1129.071825,1889.664595,969.7070185,1.087028064,0.120389187
YLR243W,1390.541315,2094.170563,1511.731676,2281.663573,1.087153369,0.120555482
YOR059C,2031.713103,2210.357207,2209.325918,2101.824118,1.087420224,0.120909565
YBR084W,8376.107945,11356.30748,9108.682817,13739.10058,1.087460056,0.12096241
YER171W,2000.455978,2521.437577,2176.027864,2839.403557,1.087765933,0.121368149
YJL207C,3836.611686,4261.426272,4173.911135,4827.936741,1.087915973,0.121567132
YIL118W,2277.762777,2905.603094,2479.04016,2737.204043,1.088366262,0.122164141
YPR034W,828.7145359,998.8303444,904.0421805,1099.635083,1.090896975,0.125514859
YPR019W,2226.469034,2045.447131,2429.093078,2221.453006,1.0910069,0.125660225
YOR362C,5441.144086,5460.772277,5937.043123,5035.504746,1.091138744,0.125834559
YKR044W,1146.094571,1182.480201,1252.00685,1275.513317,1.092411466,0.127516361
YGL178W,4429.69559,3998.132345,4839.872226,4902.407705,1.092597026,0.127761401
YBR288C,952.1401051,1122.512901,1040.564204,1065.568578,1.092868789,0.1281202
YNR004W,490.4964178,644.6484774,536.098678,590.2220006,1.092971648,0.128255977
YNR073C,627.5468875,387.9134733,685.9399233,241.6345103,1.093049678,0.128358972
YLR379W,15.22782996,9.36989066,16.64902727,1.584488592,1.093328945,0.128727524
YCR104W,30.45565993,22.48773758,33.29805453,18.22161881,1.093328945,0.128727523
YER017C,4792.759115,4497.547517,5241.113783,5108.391222,1.093548342,0.129016998
YNL115C,4022.551505,3074.261126,4400.337906,2491.608311,1.093917107,0.12950342
YGR132C,7450.416176,7766.702368,8154.693555,6970.957562,1.094528596,0.130309647
YDL205C,3610.598631,4616.545128,3952.479073,4864.379978,1.094688022,0.130519771
YGR031W,1068.352492,1323.96555,1170.426617,1177.275024,1.095543489,0.131646756
YMR041C,2367.526827,2803.471285,2595.583351,2084.394743,1.096326902,0.132678044
YML068W,1494.731731,1363.319091,1641.594088,1380.881808,1.098253321,0.135210862
YLR234W,415.1587327,268.9158619,456.1833471,324.8201614,1.098816696,0.135950737
YBR097W,1582.892852,1390.491774,1739.823349,1300.07289,1.099141579,0.13637723
Q0055,55755.49722,68082.56252,61285.06936,60132.13432,1.099175371,0.136421584
tQ(UUG)D3,27.24980099,18.73978132,29.96824908,9.506931554,1.099760291,0.137189102
YDL224C,2562.282758,2352.779545,2818.680316,2513.791152,1.100066067,0.137590171
YKL173W,3019.919121,3937.228055,3323.145842,4560.950413,1.100408888,0.138039698
YGR026W,2357.107785,2564.539074,2595.583351,2137.475111,1.101172958,0.139041086
YLR460C,66.521573,51.53439863,73.25571997,49.91139066,1.101232528,0.139119129
YER003C,3927.177201,3515.582976,4325.417284,3768.706117,1.101406191,0.139346624
YOR370C,5755.318262,6572.041309,6339.949583,6799.04055,1.101581058,0.139575658
YHR214W-A,92.16844452,59.96730022,101.5590663,89.52360547,1.101885432,0.139974228
YBR199W,4663.723293,4248.308425,5142.884522,3464.484307,1.102742208,0.141095566
YDR460W,283.7185162,312.017359,313.0017126,283.623458,1.103212144,0.141710243
YHR182C-A,51.29374304,52.4713877,56.6066927,50.70363495,1.103578903,0.142189783
YGR261C,1598.922146,1681.895373,1764.79689,1912.477731,1.103741601,0.14240246
YLR285W,1828.942525,2537.366391,2019.527007,2588.262116,1.104204741,0.143007701
YPL109C,1027.47779,806.7475858,1135.46366,651.2248114,1.105098009,0.144174325
YGR234W,21593.86435,25577.92752,23883.02961,24064.4205,1.106009986,0.145364412
YHR169W,1812.91323,2380.889217,2006.207786,2769.686059,1.106620964,0.14616116
YLL050C,2477.327496,2787.542471,2742.094791,2560.533565,1.106876178,0.146493843
YOR192C-C,36.06591307,25.29870478,39.95766544,31.68977185,1.107906664,0.147836346
YOR024W,12.02197102,7.495912528,13.31922181,4.753465777,1.107906664,0.147836346
YFL036W,5833.060341,7203.571939,6463.152384,7636.442771,1.108020834,0.147985009
YCL010C,1592.510428,1679.084406,1764.79689,1681.934641,1.108185453,0.148199334
YGR241C,645.9805764,441.3218501,715.9081724,499.1139066,1.108250307,0.148283763
YOL065C,711.7006846,795.503717,789.1638924,653.6015443,1.108842396,0.149054324
YNL126W,696.4728547,585.6181663,772.5148651,595.7677107,1.109181585,0.14949557
YKR084C,2606.363318,2746.314952,2891.936036,2786.32319,1.109567502,0.149997438
YML114C,258.0716447,248.3021025,286.363269,277.2855037,1.109627016,0.150074818
YER034W,266.8877567,271.7268291,296.3526853,348.5874903,1.110401949,0.151082006
YDR437W,161.8958765,155.540185,179.8094945,186.9696539,1.110649007,0.151402961
YLR404W,358.2547365,312.017359,397.9117516,358.0944219,1.11069502,0.151462728
YHR129C,611.5175928,624.971707,679.2803124,625.872994,1.110810744,0.151613037
YGR233C,2492.555326,2546.736281,2775.392845,2668.278789,1.113472915,0.155066465
YKL094W,2269.748129,2285.316332,2528.987242,2392.577774,1.114214925,0.156027547
YMR125W,5478.011463,6943.088979,6105.198298,7425.705788,1.114491698,0.15638587
YOR074C,767.8032161,518.1549535,855.7600015,602.8979094,1.114556417,0.156469645
YOL009C,609.1131986,616.5388054,679.2803124,629.0419712,1.115195524,0.157296675
YLR208W,3814.972138,4372.927971,4260.486077,4366.85056,1.116780391,0.159345516
YLR430W,7436.791276,7493.101561,8306.199703,8670.321577,1.116906391,0.159508277
YPR048W,1186.167808,1591.944423,1325.26257,1708.078703,1.117263983,0.159970101
YPR121W,707.693361,639.9635321,790.8287951,644.8868571,1.117473808,0.160241017
YOR168W,8714.326063,12833.93924,9739.68095,14080.55788,1.117663131,0.160485418
YBL046W,484.0846999,594.9880569,541.0933861,576.7538476,1.117765933,0.16061811
YER007W,635.5615348,840.4791922,710.9134642,667.0696974,1.118559613,0.161642146
YIR018C-A,41.67616622,30.92063918,46.61727634,20.5983517,1.118559613,0.161642145
YHL048C-A,10.41904155,3.747956264,11.65431909,4.753465777,1.118559614,0.161642147
YJL168C,974.5811177,1036.309907,1090.511286,1172.521558,1.118953842,0.162150525
YDL005C,236.4320968,235.1842556,264.7195335,241.6345103,1.119642963,0.163038753
YPL280W,113.0065276,64.65224555,126.5326072,53.87261214,1.119692905,0.163103103
YOR173W,5216.73396,3562.432429,5858.792695,2456.749562,1.123076764,0.167456542
YCL057W,7413.548798,6385.580485,8327.843438,5513.228057,1.123327527,0.167778634
YDL182W,5893.971661,6748.195253,6622.983046,5824.580065,1.12368763,0.168241041
YCR042C,3701.164146,3949.408913,4160.591914,4229.792297,1.124130611,0.16880967
YJR090C,1899.471422,1817.758788,2136.070198,2055.081704,1.124560324,0.169361053
YEL014C,19.23515364,19.67677039,21.64373545,3.168977185,1.125217706,0.170204159
YNR032C-A,1634.988059,2482.084036,1839.717513,1716.001145,1.125217706,0.17020416
YER184C,1869.015762,1801.829974,2104.437046,1670.843221,1.125960031,0.171155616
YCR076C,962.5591467,936.0520769,1083.851675,871.4687258,1.126010468,0.171220239
YDR452W,2587.128164,2421.179747,2913.579771,2375.1484,1.126183005,0.171441285
YJL076W,2595.944277,2498.949839,2925.234091,2918.627987,1.126847798,0.172292665
YML059C,4863.288012,4423.525381,5484.189581,4583.133253,1.127671149,0.173346411
YGL094C,2589.532559,2454.911353,2920.239382,2780.77748,1.127709081,0.173394939
YBR129C,990.6104124,1279.927064,1117.14973,1124.194656,1.127738732,0.173432871
YKL114C,1115.638911,1491.686593,1258.666461,1471.197658,1.128202368,0.17402587
YJR074W,2139.109378,2292.812245,2414.108954,2082.01801,1.128557978,0.174480537
YGR013W,582.6648623,594.9880569,657.636577,537.1416328,1.128670389,0.174624231
YDR347W,2357.107785,2901.855137,2660.514557,2954.27898,1.12871994,0.174687566
YML051W,2097.433211,1967.677039,2367.491677,2020.222955,1.128756646,0.174734482
YAL007C,1824.935201,2371.519326,2061.149575,2368.018201,1.12943713,0.175603965
YPR085C,1227.042509,1470.135845,1386.863971,1426.831977,1.130249328,0.17664106
YDR520C,1395.350104,1448.585096,1578.327785,1601.917967,1.131133886,0.177769703
YPR171W,359.0562013,386.9764843,406.2362653,395.3299038,1.13140022,0.178109357
YLR085C,635.5615348,592.1770897,719.2379779,685.2913162,1.131657501,0.178437388
YNL010W,4443.320491,6530.81379,5029.671137,5494.214194,1.131962267,0.178825868
YMR218C,2263.336412,2333.102774,2562.285296,2414.760615,1.132083274,0.178980084
YNR053C,11589.98153,16906.09372,13127.758,18271.5302,1.132681529,0.179742282
YJL101C,2513.393409,2691.032598,2846.983662,2482.10138,1.132725045,0.179797707
YML013W,1766.428276,1401.735643,2001.213077,1462.482971,1.132914992,0.180039614
YBR055C,1144.491642,1272.431152,1296.959224,1397.518938,1.133218607,0.180426195
YIL009C-A,254.064321,327.009184,288.0281717,297.0916111,1.133682095,0.181016139
YDL073W,1356.879796,1476.694768,1538.370119,1735.015009,1.133755638,0.181109725
YDL164C,1082.778857,794.566728,1228.698212,710.6431337,1.134763765,0.182391988
YAL015C,752.5753861,781.448881,854.0950987,869.0919929,1.134896403,0.18256061
YFL026W,2022.896991,1786.838149,2295.90086,1359.491212,1.134956881,0.182637488
YAL002W,2596.745741,2141.020016,2950.207631,2455.165074,1.13611725,0.184111732
YLR277C,1297.571406,1525.418199,1475.103816,1757.197849,1.136818991,0.18500256
YJL127C-B,828.7145359,961.3507817,942.3349432,831.856511,1.137104398,0.185364714
YER085C,99.38162713,103.0687973,113.2133854,148.1496834,1.139178223,0.187993473
YNL242W,5338.5566,4668.079527,6081.88966,3976.274122,1.139238584,0.188069913
YBR239C,686.8552779,641.8375102,782.5042815,727.2802639,1.139256415,0.188092494
YHR116W,230.8218437,226.751354,263.0546308,263.8173506,1.139643574,0.188582688
YLR267W,2486.143608,2540.177358,2833.664441,2249.181557,1.139783089,0.188759293
YHL013C,303.7551345,488.1713034,346.2997671,373.9393078,1.140062267,0.189112622
YBR176W,423.1733801,375.7326155,482.8217907,373.1470635,1.140955016,0.190241912
PWR1,56.90399618,39.35354077,64.93120634,34.85874903,1.141065842,0.190382041
YHR196W,1933.934405,2725.701193,2209.325918,2646.095949,1.142399614,0.192067397
YMR282C,1038.698296,1025.066038,1187.075644,1073.491021,1.142849323,0.192635206
YFR052C-A,199.564719,197.7046929,228.0916735,114.0831786,1.142945881,0.192757092
YNL253W,486.4890941,591.2401006,556.0775107,544.2718315,1.14304209,0.192878528
YOL121C,12655.12816,16966.99801,14471.3345,18194.68251,1.143515444,0.193475851
YJL133W,998.6250597,1084.096349,1142.12327,1327.80144,1.143695783,0.193703354
YFL034W,1142.087247,892.0135908,1306.94864,1114.687725,1.144350962,0.194529582
YLR240W,997.823595,977.2795958,1142.12327,1019.618409,1.144614415,0.19486168
YKR024C,3475.952555,4777.707248,3984.112225,5639.1949,1.146192925,0.196849896
YOR013W,169.9105238,173.3429772,194.793619,193.3076083,1.146448228,0.197171207
YER090W,6378.056361,7322.569551,7313.917678,6917.08495,1.146731428,0.197527542
YFR025C,1261.505493,1458.891976,1446.800469,1437.923398,1.146884003,0.197719482
YMR024W,1637.392454,1692.202253,1878.010276,2026.56091,1.146951833,0.197804805
YPR160W,13010.97851,9342.717977,14930.84765,6173.167556,1.147557629,0.198566606
YOR238W,342.2254418,377.6065936,392.9170435,356.5099333,1.148123417,0.199277732
YHR034C,577.0546092,625.9086961,662.6312852,655.9782772,1.148299094,0.199498466
YDR489W,682.8479542,743.9693184,784.1691842,778.7761431,1.148380367,0.199600571
YNL022C,2189.601656,2665.733893,2515.66802,2867.924352,1.148915837,0.200273119
YDR179W-A,512.9374304,591.2401006,589.3755652,538.7261214,1.149020388,0.200404397
YKL170W,987.4045535,1370.815004,1135.46366,1468.820925,1.149947766,0.201568331
YPL135W,8275.123388,6741.63633,9516.583985,5306.452296,1.150023213,0.201662982
YNL246W,633.9586053,778.6379139,729.2273942,763.7235015,1.15027604,0.201980117
YBR043C,2938.169718,3135.165415,3379.752535,3178.484116,1.1502918,0.201999884
YIL074C,2724.980099,2886.863312,3135.011834,2573.209474,1.15047146,0.202225195
YOR184W,6785.200446,7248.547415,7808.393788,6929.760859,1.150797806,0.202634376
YLR401C,1756.009234,2794.101395,2022.856813,3508.849988,1.151962515,0.204093772
YHR109W,462.4451521,526.5878551,532.7688725,597.3521993,1.152069321,0.204227528
YPL235W,3558.503423,5052.245044,4100.655416,5657.416519,1.152353933,0.204583893
YHL026C,564.2311734,440.384861,650.9769661,610.8203523,1.153741581,0.20632012
YCL023C,14.42636523,1.873978132,16.64902727,3.168977185,1.154069442,0.206730036
YDR366C,7.213182615,10.30687973,8.324513633,4.753465777,1.154069442,0.206730035
YBR178W,7.213182615,1.873978132,8.324513633,1.584488592,1.154069442,0.206730035
YNL037C,8829.736985,7372.229971,10190.86959,6016.303185,1.154153245,0.206834793
YOL033W,516.1432893,482.549369,596.0351761,592.5987335,1.154786255,0.207625841
