Gene,Occurances in pairs,Membership
YGR296W,9599,Annotated
YOR230W,9599,Annotated
YGR142W,9599,Annotated
YLR205C,9599,Annotated
YOL115W,9599,Annotated
YIR006C,9599,Annotated
YHR187W,9599,Annotated
YGL115W,9599,Annotated
YKL015W,9599,Annotated
YJR119C,9599,Annotated
YDR516C,9599,Annotated
YOR002W,9599,Annotated
YGR195W,9599,Annotated
YBR228W,9599,Annotated
YCR002C,9599,Annotated
YGL155W,9599,Annotated
YNL172W,9599,Annotated
YPL151C,9599,Annotated
YGR118W,9599,Annotated
YGR143W,9599,Annotated
YBR060C,9599,Annotated
YDR392W,9599,Annotated
YNL041C,9599,Annotated
YNL273W,9599,Annotated
YOR347C,9599,Annotated
YOR008C-A,9599,Annotated
YDR148C,9599,Annotated
YBR090C-A,9599,Annotated
YML038C,9599,Annotated
YBR265W,9599,Annotated
YGL247W,9599,Annotated
YLR071C,9599,Annotated
YBR030W,9599,Annotated
YPL096W,9599,Annotated
YJL106W,9599,Annotated
YMR150C,9599,Annotated
YPL049C,9599,Annotated
YPR133W-A,9599,Annotated
YNL267W,9599,Annotated
YDR178W,9599,Annotated
YDR372C,9599,Annotated
YNL166C,9599,Annotated
YCL069W,9599,Annotated
YFR046C,9599,Annotated
YGL162W,9599,Annotated
YGR161W-A,9599,Annotated
YCL004W,9599,Annotated
YDL047W,9599,Annotated
YNR019W,9599,Annotated
YCR014C,9599,Annotated
YKR056W,9599,Annotated
YLR303W,9599,Annotated
YJL020C,9599,Annotated
YDR162C,9599,Annotated
YER137C-A,9599,Annotated
YOR028C,9599,Annotated
YKL058W,9599,Annotated
YLR079W,9599,Annotated
YDR288W,9599,Annotated
YER009W,9599,Annotated
YJR073C,9599,Annotated
YNL117W,9599,Annotated
YOL104C,9599,Annotated
YDR054C,9599,Annotated
YPR137C-A,9599,Annotated
YFR004W,9599,Annotated
YMR268C,9599,Annotated
YLR084C,9599,Annotated
YJR082C,9599,Annotated
YKL173W,9599,Annotated
YPL112C,9599,Annotated
YNL147W,9599,Annotated
YHR012W,9599,Annotated
YLR369W,9599,Annotated
YLR347C,9599,Annotated
YER117W,9599,Annotated
YLR418C,9599,Annotated
YPL082C,9599,Annotated
YIL030C,9599,Annotated
YLR260W,9599,Annotated
YNL119W,9599,Annotated
YDL007W,9599,Annotated
YEL013W,9599,Annotated
YNL026W,9599,Annotated
YNR048W,9599,Annotated
YER006W,9599,Annotated
YFL048C,9599,Annotated
YER167W,9599,Annotated
YLR043C,9599,Annotated
YJR097W,9599,Annotated
YBR009C,9599,Annotated
YCL060C,9599,Annotated
YBR244W,9599,Annotated
YJL008C,9599,Annotated
YOR084W,9599,Annotated
YBL014C,9599,Annotated
YNL239W,9599,Annotated
YNL053W,9599,Annotated
YOR144C,9599,Annotated
YNL199C,9599,Annotated
YLR224W,9599,Annotated
YKR087C,9599,Annotated
YPL055C,9599,Annotated
YNL251C,9599,Annotated
YGL122C,9599,Annotated
YKL007W,9599,Annotated
YOR130C,9599,Annotated
YFL002W-B,9599,Annotated
YBR006W,9599,Annotated
YDR486C,9599,Annotated
YGR038W,9599,Annotated
YDR080W,9599,Annotated
YLR183C,9599,Annotated
YML077W,9599,Annotated
YDR188W,9599,Annotated
YKL049C,9599,Annotated
YPR067W,9599,Annotated
YPL208W,9599,Annotated
YAL038W,9599,Annotated
YPR171W,9599,Annotated
YMR164C,9599,Annotated
YGL030W,9599,Annotated
YFR014C,9599,Annotated
YLR431C,9599,Annotated
YHR016C,9599,Annotated
YER166W,9599,Annotated
YDR141C,9599,Annotated
YGL168W,9599,Annotated
YPL093W,9599,Annotated
YIL123W,9599,Annotated
YHR107C,9599,Annotated
YGL039W,9599,Annotated
YNL097C,9599,Annotated
YNR010W,9599,Annotated
YML093W,9599,Annotated
YJL129C,9599,Annotated
YDR062W,9599,Annotated
YIL022W,9599,Annotated
YNL126W,9599,Annotated
YER110C,9599,Annotated
YEL016C,9599,Annotated
YHR065C,9599,Annotated
YPL047W,9599,Annotated
YPL139C,9599,Annotated
YIL126W,9599,Annotated
YCR026C,9599,Annotated
YOR098C,9599,Annotated
YHR067W,9599,Annotated
YIL016W,9599,Annotated
YMR061W,9599,Annotated
YOL080C,9599,Annotated
YLR233C,9599,Annotated
YIL080W,9599,Annotated
YOL013C,9599,Annotated
YDR461W,9599,Annotated
YOR241W,9599,Annotated
YJL154C,9599,Annotated
YDL149W,9599,Annotated
YBR154C,9599,Annotated
YKL188C,9599,Annotated
YPR168W,9599,Annotated
YBR039W,9599,Annotated
YJL209W,9599,Annotated
YJR091C,9599,Annotated
YBL093C,9599,Annotated
YIL125W,9599,Annotated
YCR062W,9599,Annotated
YPL133C,9599,Annotated
YMR112C,9599,Annotated
YDR205W,9599,Annotated
YAL068C,9599,Annotated
