Gene,Original Label,Modern Label,Confidence,Background Confidence,AG Rank,ST Rank,SPELL Rank,MEFIT Rank,bioPIXIE Rank,ST Diff,SPELL Diff,MEFIT Diff,bioPIXIE Diff,,
YBR249C,0,0,1.510425295,1.380735799,2696,1403,4534,5312,4408,1293,-1838,-2616,-1712,,
YIL044C,-1,-1,1.510357454,1.204030295,2697,3365,1355,3241,4342,-668,1342,-544,-1645,,
YDR168W,-1,-1,1.51024618,1.098022387,2698,1655,2074,4424,4522,1043,624,-1726,-1824,,
YEL046C,-1,-1,1.509960373,1.192707641,2699,4080,4342,4799,3597,-1381,-1643,-2100,-898,,
YEL002C,-1,-1,1.509827431,1.253655055,2700,2074,1430,3194,5505,626,1270,-494,-2805,,
YBR088C,-1,-1,1.509812612,1.077462038,2701,1747,3602,1960,2398,954,-901,741,303,,
YPL258C,-1,-1,1.509707276,0.953228478,2702,3077,2913,3186,3782,-375,-211,-484,-1080,,
YGL245W,-1,-1,1.509542296,1.155214619,2703,3378,1843,4370,4720,-675,860,-1667,-2017,,
YNL154C,-1,-1,1.509523432,1.025166145,2704,2398,260,1274,4982,306,2444,1430,-2278,,
YHR016C,-1,-1,1.509270334,0.770559329,2705,329,873,3412,4437,2376,1832,-707,-1732,,
YPR107C,-1,-1,1.509036901,0.969990056,2706,727,353,1411,4724,1979,2353,1295,-2018,,
YDL029W,1,1,1.508989065,0.810742365,2707,20,544,56,4,2687,2163,2651,2703,,
YKR079C,-1,-1,1.50893477,0.97348825,2708,518,3184,4239,3584,2190,-476,-1531,-876,,
YOL113W,-1,-1,1.508891088,0.978652572,2709,547,2662,4259,2095,2162,47,-1550,614,,
YLR293C,-1,-1,1.508719479,1.027378394,2710,1345,3965,5209,5455,1365,-1255,-2499,-2745,,
YJR160C,-1,-1,1.508611384,1.310481103,2711,4036,5245,4991,4298,-1325,-2534,-2280,-1587,,
YGR185C,-1,-1,1.508560682,1.05490919,2712,1826,2101,4194,4099,886,611,-1482,-1387,,
YBR106W,-1,-1,1.508296223,1.250768825,2713,254,3533,917,837,2459,-820,1796,1876,,
YPR019W,-1,-1,1.508270988,1.090437763,2714,1416,833,1905,3501,1298,1881,809,-787,,
YNL328C,1,1,1.507205481,1.175293628,2715,4854,3872,2033,872,-2139,-1157,682,1843,,
YGR262C,-1,-1,1.50714883,1.00705037,2716,2154,1762,2096,3909,562,954,620,-1193,,
YJR066W,-1,-1,1.507142886,1.270122722,2717,3277,2477,1389,1166,-560,240,1328,1551,,
YDR151C,-1,-1,1.506867739,1.240765927,2718,3288,3625,2313,1214,-570,-907,405,1504,,
YDL063C,0,-1,1.50659653,1.038761121,2719,1521,5143,5760,5740,1198,-2424,-3041,-3021,,
YCL054W,-1,-1,1.506414004,0.909619805,2720,2028,4646,5699,5701,692,-1926,-2979,-2981,,
YJR135C,-1,-1,1.506195946,1.087011,2721,2471,2704,1921,1268,250,17,800,1453,,
YML124C,-1,-1,1.505993591,1.144761999,2722,3016,1502,1383,1226,-294,1220,1339,1496,,
YGR144W,1,1,1.505884935,1.148914322,2723,12,5095,3392,3547,2711,-2372,-669,-824,,
YDR061W,0,0,1.505521536,1.263377687,2724,5783,62,298,449,-3059,2662,2426,2275,,
YDR093W,-1,-1,1.505354965,1.154132265,2725,3409,1984,5001,4416,-684,741,-2276,-1691,,
YDR105C,-1,-1,1.505141253,0.957166112,2726,4799,1785,3653,3938,-2073,941,-927,-1212,,
YNL317W,-1,-1,1.505004264,0.929931867,2727,968,404,2019,4651,1759,2323,708,-1924,,
YLR247C,-1,-1,1.505000779,0.927653898,2728,5883,2135,3923,3954,-3155,593,-1195,-1226,,
YJR158W,-1,-1,1.504853635,1.0415144,2729,3778,4805,4892,4482,-1049,-2076,-2163,-1753,,
YPL246C,-1,-1,1.504757215,1.115368065,2730,5331,1595,3019,2063,-2601,1135,-289,667,,
YGL167C,-1,-1,1.504737089,0.980039658,2731,3904,2812,4680,3303,-1173,-81,-1949,-572,,
YIL160C,-1,-1,1.504559551,1.258647791,2732,3289,5268,5236,3157,-557,-2536,-2504,-425,,
YER174C,-1,-1,1.504331286,0.992171925,2733,3618,778,1134,2213,-885,1955,1599,520,,
YFR047C,-1,-1,1.504239708,0.875580046,2734,2457,1693,3058,2598,277,1041,-324,136,,
YDR224C,-1,-1,1.504130958,0.797383271,2735,796,3324,1168,5202,1939,-589,1567,-2467,,
YDR160W,-1,-1,1.504015423,1.199435237,2736,2532,3135,4042,1828,204,-399,-1306,908,,
YMR228W,-1,-1,1.503995328,1.077316844,2737,4306,201,259,609,-1569,2536,2478,2128,,
YML029W,-1,-1,1.503276179,1.111270645,2738,1830,2079,1323,1411,908,659,1415,1327,,
YDR065W,-1,1,1.503261807,0.951170148,2739,2584,3308,1833,1013,155,-569,906,1726,,
YPR034W,-1,-1,1.503256774,1.07886159,2740,3952,1791,4907,5100,-1212,949,-2167,-2360,,
YDR371W,-1,-1,1.5029742,1.18505804,2741,5633,2489,2753,1955,-2892,252,-12,786,,
YOL155C,-1,-1,1.502797801,1.079389955,2742,3402,2904,3104,3528,-660,-162,-362,-786,,
YLR177W,0,0,1.502690206,1.235246782,2743,5431,1377,4261,4114,-2688,1366,-1518,-1371,,
YPL151C,-1,-1,1.502645403,1.070839335,2744,2036,1415,4485,4944,708,1329,-1741,-2200,,
YLR467W,-1,-1,1.502522318,1.282676576,2745,3761,4833,5245,3888,-1016,-2088,-2500,-1143,,
YMR070W,-1,-1,1.502220405,0.957323428,2746,2754,3072,5322,5148,-8,-326,-2576,-2402,,
YLL024C,-1,-1,1.502004521,1.3611192,2747,1228,2893,2536,1608,1519,-146,211,1139,,
YMR189W,-1,-1,1.50174058,1.238961937,2748,3484,3217,2892,1572,-736,-469,-144,1176,,
YOR100C,-1,-1,1.501719068,0.967765255,2749,3914,5188,4280,1993,-1165,-2439,-1531,756,,
YJR064W,-1,-1,1.501139246,1.179298349,2750,626,1836,1696,1482,2124,914,1054,1268,,
YBR227C,-1,1,1.500826319,1.173564434,2751,5337,412,559,355,-2586,2339,2192,2396,,
YML085C,-1,-1,1.500755009,1.140791737,2752,1951,1830,931,769,801,922,1821,1983,,
YML071C,-1,-1,1.500662639,0.853664678,2753,2095,1864,1761,1361,658,889,992,1392,,
YMR216C,-1,-1,1.500220763,1.181007107,2754,1837,900,4041,5397,917,1854,-1287,-2643,,
YDL138W,-1,-1,1.499930574,1.030045033,2755,3483,2962,3290,3925,-728,-207,-535,-1170,,
YKR071C,-1,-1,1.499877031,1.173900601,2756,4993,1970,2159,1796,-2237,786,597,960,,
YFL040W,0,-1,1.499441491,1.157033974,2757,6066,5515,3359,3386,-3309,-2758,-602,-629,,
YDR532C,-1,-1,1.498748401,1.007498955,2758,2988,4378,4812,4511,-230,-1620,-2054,-1753,,
YGL233W,-1,-1,1.498589407,0.950281244,2759,3125,638,1193,1164,-366,2121,1566,1595,,
YAL049C,0,0,1.49814847,1.185205519,2760,6032,688,1268,2111,-3272,2072,1492,649,,
YAL028W,-1,-1,1.498114505,0.946066696,2761,1450,4594,4246,4176,1311,-1833,-1485,-1415,,
YBL085W,-1,-1,1.497989045,1.168475263,2762,2143,3852,4340,4227,619,-1090,-1578,-1465,,
YLR130C,-1,-1,1.497855559,0.991366511,2763,2914,2621,3402,3545,-151,142,-639,-782,,
YDR240C,-1,-1,1.497442533,1.342239028,2764,3664,4676,2588,1109,-900,-1912,176,1655,,
YDR071C,-1,-1,1.497151387,1.167675225,2765,916,1450,986,1230,1849,1315,1779,1535,,
YGL157W,-1,-1,1.497135066,1.363853263,2766,5316,2470,4232,3692,-2550,296,-1466,-926,,
YOL094C,-1,-1,1.495911513,1.01535291,2767,953,534,2110,4097,1814,2233,657,-1330,,
YDR317W,-1,-1,1.495646742,1.234716579,2768,3883,4485,5375,5060,-1115,-1717,-2607,-2292,,
YBR055C,-1,-1,1.494703012,1.036576771,2769,2470,2258,1057,730,299,511,1712,2039,,
YNR041C,-1,-1,1.494662787,0.92098362,2770,410,192,412,372,2360,2578,2358,2398,,
YBR287W,-1,-1,1.493428541,1.069189898,2771,4551,3498,4088,4173,-1780,-727,-1317,-1402,,
YGL166W,-1,-1,1.492843808,0.91431653,2772,183,3765,5265,4763,2589,-993,-2493,-1991,,
YLR144C,-1,-1,1.49281672,1.186619386,2773,1536,671,2219,2436,1237,2102,554,337,,
YNR047W,-1,-1,1.49256596,0.943786063,2774,2114,2377,4800,4655,660,397,-2026,-1881,,
YER045C,-1,-1,1.491856463,1.06255245,2775,3532,4403,5494,5151,-757,-1628,-2719,-2376,,
YKL074C,-1,-1,1.491549525,1.292147593,2776,2704,3528,4839,3436,72,-752,-2063,-660,,
YLR353W,-1,-1,1.491137199,1.052684047,2777,945,1359,1927,2312,1832,1418,850,465,,
YDL197C,-1,-1,1.490727648,1.051581133,2778,3451,3229,2365,3073,-673,-451,413,-295,,
YGL200C,-1,-1,1.490702706,1.049069641,2779,2351,2447,622,808,428,332,2157,1971,,
YBR148W,0,-1,1.49053674,1.197450882,2780,5822,5120,2996,3090,-3042,-2340,-216,-310,,
YDR505C,0,0,1.490250079,1.147967519,2781,5871,2460,3711,2373,-3090,321,-930,408,,
YPR035W,-1,-1,1.490200228,1.135591059,2782,1987,3374,1712,712,795,-592,1070,2070,,
YPL075W,-1,-1,1.489204945,1.222731409,2783,3699,1243,3740,5170,-916,1540,-957,-2387,,
YKL006C-A,-1,-1,1.489076644,1.122655495,2784,2858,4354,1396,2886,-74,-1570,1388,-102,,
YDR289C,-1,-1,1.488964802,1.143154613,2785,2604,1614,4531,4010,181,1171,-1746,-1225,,
YMR009W,-1,-1,1.488685842,1.007278358,2786,2516,2455,1181,1025,270,331,1605,1761,,
YFL029C,-1,-1,1.488649456,1.08322184,2787,2595,2999,3917,3300,192,-212,-1130,-513,,
YJR049C,-1,-1,1.488259692,1.111589654,2788,1944,1546,1678,2021,844,1242,1110,767,,
YGL181W,-1,-1,1.488247849,0.91688218,2789,2126,779,189,101,663,2010,2600,2688,,
YJL042W,-1,-1,1.488192252,0.911235946,2790,1011,2038,4020,3163,1779,752,-1230,-373,,
YGL151W,-1,-1,1.488008616,1.074273698,2791,2393,1240,4120,5043,398,1551,-1329,-2252,,
YDR376W,-1,-1,1.487978969,0.894472068,2792,954,466,556,334,1838,2326,2236,2458,,
YMR001C,-1,-1,1.487785512,0.869557809,2793,207,309,1610,4838,2586,2484,1183,-2045,,
YCR063W,-1,-1,1.486592376,1.312443873,2794,3230,5321,2913,2931,-436,-2527,-119,-137,,
YNL099C,-1,-1,1.486429209,0.977799053,2795,2995,570,1607,2426,-200,2225,1188,369,,
YPR125W,1,1,1.486279792,1.075900413,2796,45,583,93,50,2751,2213,2703,2746,,
YGR282C,-1,-1,1.4859722,1.274483353,2797,2385,3066,1113,991,412,-269,1684,1806,,
YOR191W,-1,-1,1.485519898,1.170499587,2798,1102,3065,4398,4180,1696,-267,-1600,-1382,,
YOR226C,-1,-1,1.485259142,1.189770914,2799,3881,4222,2890,1348,-1082,-1423,-91,1451,,
YIL145C,-1,-1,1.485097391,1.400856476,2800,2023,3432,4439,4271,777,-632,-1639,-1471,,
YDR421W,-1,-1,1.485070689,0.827944041,2801,2996,3299,4954,4563,-195,-498,-2153,-1762,,
YNR010W,-1,-1,1.484952973,1.081400334,2802,1178,2313,3134,5128,1624,489,-332,-2326,,
YDR147W,-1,-1,1.484830664,1.052898603,2803,2920,3705,3352,2053,-117,-902,-549,750,,
YDR283C,-1,-1,1.484580192,1.097951587,2804,3127,3253,5392,5281,-323,-449,-2588,-2477,,
YPL150W,-1,-1,1.484374359,0.915138853,2805,4613,1930,3745,4350,-1808,875,-940,-1545,,
YNL116W,-1,-1,1.484189645,1.314368875,2806,2373,3968,5147,4571,433,-1162,-2341,-1765,,
YPR081C,-1,-1,1.483123225,0.906362921,2807,174,553,1945,2225,2633,2254,862,582,,
YDR028C,-1,-1,1.482560259,0.892530534,2808,1717,1389,4113,5089,1091,1419,-1305,-2281,,
YGR002C,-1,-1,1.482493492,1.102953474,2809,1217,2039,3234,4607,1592,770,-425,-1798,,
YLR425W,-1,-1,1.482283676,1.200372971,2810,2971,3112,1620,1249,-161,-302,1190,1561,,
YCR019W,0,0,1.482090229,1.256969563,2811,2846,2344,2529,2741,-35,467,282,70,,
YJL221C,-1,-1,1.481809342,1.141210417,2812,5681,3357,5455,5310,-2869,-545,-2643,-2498,,
YGR247W,-1,-1,1.481715368,1.173922319,2813,1026,3688,3814,3128,1787,-875,-1001,-315,,
YGL060W,-1,-1,1.481628575,1.125594033,2814,5301,2032,3937,2824,-2487,782,-1123,-10,,
YBR067C,-1,-1,1.48140866,1.359461924,2815,4123,4845,2749,1240,-1308,-2030,66,1575,,
YIL115C,-1,-1,1.481384758,1.335946133,2816,3590,2942,5484,5615,-774,-126,-2668,-2799,,
YOR247W,-1,-1,1.481382438,1.0255514,2817,3264,3095,4336,3970,-447,-278,-1519,-1153,,
YGL242C,0,0,1.480939805,1.1980986,2818,4290,1207,1551,1742,-1472,1611,1267,1076,,
YPL051W,-1,-1,1.480527711,1.19100433,2819,1631,2321,1501,1534,1188,498,1318,1285,,
YLR187W,-1,-1,1.480423653,1.108996696,2820,4504,3948,3366,3724,-1684,-1128,-546,-904,,
YOL043C,-1,-1,1.48035262,1.024893222,2821,2234,2045,1456,1332,587,776,1365,1489,,
YDL101C,-1,-1,1.480160331,1.019518967,2822,2195,2265,2218,1258,627,557,604,1564,,
YLR027C,-1,-1,1.479996057,1.089047339,2823,1427,2085,423,490,1396,738,2400,2333,,
YPL234C,-1,-1,1.47949424,0.932247808,2824,2480,2015,1973,1535,344,809,851,1289,,
YLR160C,-1,-1,1.479367153,1.03525629,2825,3956,5026,3656,2806,-1131,-2201,-831,19,,
YLR141W,-1,-1,1.479316937,1.20314916,2826,2356,4208,5315,4765,470,-1382,-2489,-1939,,
YGR204W,-1,-1,1.479113776,1.246918497,2827,1698,3141,4691,3981,1129,-314,-1864,-1154,,
YBR258C,-1,-1,1.479099317,0.9438348,2828,1821,2355,400,448,1007,473,2428,2380,,
YPR016C,-1,-1,1.478729406,1.002029378,2829,1675,3851,5481,5435,1154,-1022,-2652,-2606,,
YJL116C,1,-1,1.47814378,1.051261823,2830,2927,4610,3269,1770,-97,-1780,-439,1060,,
YDR139C,-1,-1,1.477945289,0.91474894,2831,2272,3355,2627,3181,559,-524,204,-350,,
YJR050W,-1,-1,1.477791301,1.17334847,2832,3887,1714,4198,4613,-1055,1118,-1366,-1781,,
YPL207W,-1,-1,1.477565267,0.98103333,2833,5367,2431,4106,4867,-2534,402,-1273,-2034,,
YDR073W,-1,-1,1.477183495,0.958984243,2834,1413,2343,1725,3335,1421,491,1109,-501,,
YGR179C,-1,-1,1.476595582,1.084435146,2835,1607,1396,3849,4539,1228,1439,-1014,-1704,,
YPL054W,0,0,1.476490688,1.197635272,2836,5095,4466,4842,3001,-2259,-1630,-2006,-165,,
YKL165C,-1,-1,1.476482721,1.158277931,2837,3322,3796,1759,1281,-485,-959,1078,1556,,
YMR252C,0,0,1.476256716,1.321521995,2838,4898,2713,1046,472,-2060,125,1792,2366,,
YDR092W,-1,-1,1.476137269,1.026770245,2839,2200,1860,2925,2593,639,979,-86,246,,
YOL005C,-1,-1,1.475541196,0.906047085,2840,1050,948,1911,4650,1790,1892,929,-1810,,
YCR086W,-1,-1,1.475427541,0.881417357,2841,1334,1644,2329,2062,1507,1197,512,779,,
YER016W,-1,-1,1.475282399,1.066955977,2842,2202,2056,650,773,640,786,2192,2069,,
YOL038W,-1,-1,1.475233497,0.908962208,2843,669,1593,3084,4251,2174,1250,-241,-1408,,
YPL253C,-1,-1,1.474807162,0.962592111,2844,1280,3515,3424,1973,1564,-671,-580,871,,
YOL117W,-1,-1,1.47477171,0.667011956,2845,942,3665,4124,1856,1903,-820,-1279,989,,
YPL034W,0,0,1.474678628,1.270532861,2846,5445,822,1744,3201,-2599,2024,1102,-355,,
YKL121W,0,0,1.474095561,1.137978263,2847,5391,2089,1933,1447,-2544,758,914,1400,,
YLR351C,0,0,1.473928897,1.25935182,2848,4581,756,684,437,-1733,2092,2164,2411,,
YHR074W,-1,-1,1.473750512,0.954932128,2849,2455,962,2794,2919,394,1887,55,-70,,
YNL230C,-1,-1,1.473730873,1.082672381,2850,3334,5064,3099,3103,-484,-2214,-249,-253,,
YIL083C,-1,-1,1.473667901,1.177520489,2851,2101,2203,3502,3666,750,648,-651,-815,,
YPR060C,-1,-1,1.473497343,1.073758585,2852,880,3248,4192,3580,1972,-396,-1340,-728,,
YLR390W-A,-1,-1,1.473359398,1.299141395,2853,1756,5566,3300,2787,1097,-2713,-447,66,,
YGL216W,-1,-1,1.473014144,1.080052276,2854,3268,1460,1205,1147,-414,1394,1649,1707,,
YDR510W,-1,-1,1.472710293,0.968366322,2855,2562,506,1270,3307,293,2349,1585,-452,,
YDR077W,1,1,1.472001119,1.212629102,2856,1871,4994,4925,3167,985,-2138,-2069,-311,,
YBR286W,-1,-1,1.471987905,1.28598284,2857,2362,2629,4210,2983,495,228,-1353,-126,,
YIR007W,-1,-1,1.471968507,1.027363374,2858,5442,2296,2088,2122,-2584,562,770,736,,
YNR060W,-1,-1,1.471942999,1.0764921,2859,3944,5033,3724,3675,-1085,-2174,-865,-816,,
YJR148W,0,0,1.471629178,1.269259904,2860,2658,1348,2347,2232,202,1512,513,628,,
YPL027W,-1,-1,1.471294932,1.256583908,2861,3155,5422,4410,4077,-294,-2561,-1549,-1216,,
YER007W,-1,-1,1.471271849,1.237152995,2862,1999,3823,2081,1350,863,-961,781,1512,,
YOR172W,-1,-1,1.471191482,1.123050375,2863,2947,1692,1808,2023,-84,1171,1055,840,,
YGL180W,-1,1,1.471024852,0.923373632,2864,219,5053,5630,5226,2645,-2189,-2766,-2362,,
YML056C,-1,-1,1.470722778,1.077354322,2865,5389,5341,5579,4706,-2524,-2476,-2714,-1841,,
YHR036W,-1,-1,1.470195412,1.140640623,2866,2748,2900,4669,5094,118,-34,-1803,-2228,,
YBR231C,-1,-1,1.470016196,1.110271795,2867,1081,3419,3238,1737,1786,-552,-371,1130,,
YBR028C,-1,-1,1.469759069,1.110698031,2868,4918,998,1687,2842,-2050,1870,1181,26,,
YNR018W,-1,1,1.469616513,0.920276005,2869,5446,493,451,326,-2577,2376,2418,2543,,
YER146W,-1,-1,1.469012341,0.768372761,2870,357,1844,3133,5612,2513,1026,-263,-2742,,
YNL020C,-1,-1,1.468890599,1.019663403,2871,5528,2644,21,56,-2657,227,2850,2815,,
YIL118W,-1,-1,1.468777114,0.980332037,2872,1622,1272,937,1022,1250,1600,1935,1850,,
YBR138C,0,0,1.468457179,1.229022052,2873,5073,4214,2559,1488,-2200,-1341,314,1385,,
YKL166C,-1,1,1.468307994,1.075482226,2874,3823,4204,4661,4471,-949,-1330,-1787,-1597,,
YLR199C,0,0,1.468125542,1.288249516,2875,5043,1658,1276,2214,-2168,1217,1599,661,,
YHL050C,-1,-1,1.467853234,1.215283774,2876,5984,4046,4978,3884,-3108,-1170,-2102,-1008,,
YOL022C,0,-1,1.467751854,0.944294218,2877,4675,3600,4338,3046,-1798,-723,-1461,-169,,
YKL040C,-1,-1,1.467438207,1.166154041,2878,3374,802,1645,4125,-496,2076,1233,-1247,,
YML051W,-1,-1,1.467319845,1.000268867,2879,3389,608,2175,2435,-510,2271,704,444,,
YOR097C,0,0,1.466990277,1.144733157,2880,4768,1192,1685,2713,-1888,1688,1195,167,,
YMR041C,-1,-1,1.466940468,0.811273236,2881,781,3110,4496,2994,2100,-229,-1615,-113,,
YOR328W,-1,-1,1.466907629,1.180853366,2882,2753,3165,4268,3967,129,-283,-1386,-1085,,
YPL178W,-1,-1,1.466383374,0.821794539,2883,1042,702,1305,5126,1841,2181,1578,-2243,,
YPL039W,0,0,1.4663283,1.252814978,2884,4891,1935,3671,3794,-2007,949,-787,-910,,
YDL042C,-1,-1,1.466168863,1.20576742,2885,3304,3316,4514,5551,-419,-431,-1629,-2666,,
YJR017C,-1,-1,1.465390034,1.220188206,2886,2734,1523,1332,980,152,1363,1554,1906,,
YML106W,-1,-1,1.465296269,0.641255726,2887,2163,3150,2275,2905,724,-263,612,-18,,
YHL033C,-1,-1,1.465242983,0.870366084,2888,396,4590,5476,5729,2492,-1702,-2588,-2841,,
YDL085W,-1,-1,1.465100928,1.099779633,2889,4210,5442,4460,2993,-1321,-2553,-1571,-104,,
YOR032C,-1,-1,1.465013418,0.965791885,2890,1739,4956,5635,5159,1151,-2066,-2745,-2269,,
YML054C,-1,-1,1.464109615,0.718147333,2891,5154,1065,1192,1283,-2263,1826,1699,1608,,
YCR026C,-1,-1,1.463940808,1.143074885,2892,1301,2991,2755,3516,1591,-99,137,-624,,
YIR025W,-1,-1,1.463819053,1.122746898,2893,3457,3323,4449,4183,-564,-430,-1556,-1290,,
YNL083W,-1,-1,1.463799162,0.775000879,2894,368,417,454,345,2526,2477,2440,2549,,
YDL113C,-1,1,1.463485173,0.732696905,2895,1192,3917,5640,5438,1703,-1022,-2745,-2543,,
YEL056W,-1,-1,1.463239181,0.923635375,2896,2067,1037,3141,3865,829,1859,-245,-969,,
YGL137W,-1,-1,1.462992838,1.119835047,2897,1979,1479,4534,4590,918,1418,-1637,-1693,,
YNL054W,-1,-1,1.462934027,1.036015145,2898,3689,3228,3896,1712,-791,-330,-998,1186,,
YJL093C,-1,-1,1.462893737,1.095771063,2899,1316,1619,2784,3517,1583,1280,115,-618,,
YDR011W,-1,-1,1.462672213,1.249978512,2900,1650,3618,5291,4122,1250,-718,-2391,-1222,,
YLR301W,-1,-1,1.462481396,1.125438367,2901,1340,1280,1919,2024,1561,1621,982,877,,
YDL070W,-1,-1,1.462381094,0.887422076,2902,5857,3907,3138,3781,-2955,-1005,-236,-879,,
YDL227C,-1,-1,1.462179772,1.049070217,2903,1784,5172,3810,2817,1119,-2269,-907,86,,
YKL080W,-1,-1,1.46199911,0.920273853,2904,1327,1391,3185,5292,1577,1513,-281,-2388,,
YLR354C,0,0,1.461962313,1.25140085,2905,1215,490,1552,4665,1690,2415,1353,-1760,,
YDR419W,-1,-1,1.460969274,1.025419002,2906,3342,3401,4448,2992,-436,-495,-1542,-86,,
YJL200C,-1,-1,1.460844043,1.070450165,2907,4497,4237,1262,739,-1590,-1330,1645,2168,,
YEL044W,-1,-1,1.460512038,1.127476812,2908,3291,3313,2367,3074,-383,-405,541,-166,,
YBR293W,-1,-1,1.460346038,1.226947768,2909,2784,2987,846,608,125,-78,2063,2301,,
YGR116W,-1,-1,1.459392379,1.050820322,2910,2473,3167,4790,5451,437,-257,-1880,-2541,,
YLR407W,0,-1,1.459256715,0.952460937,2911,4685,3292,4983,5143,-1774,-381,-2072,-2232,,
YGR013W,-1,-1,1.459207804,1.186180349,2912,1909,2194,4643,5138,1003,718,-1731,-2226,,
YGR246C,-1,-1,1.459083354,0.929835281,2913,2296,1237,3555,4347,617,1676,-642,-1434,,
YJR057W,-1,-1,1.459057364,1.088090166,2914,1555,351,1077,4333,1359,2563,1837,-1419,,
YEL059C-A,-1,1,1.458967479,0.934785872,2915,1695,3913,5031,4949,1220,-998,-2116,-2034,,
YGL144C,-1,-1,1.458461647,1.185515576,2916,3379,4082,1595,1460,-463,-1166,1321,1456,,
YJL154C,-1,-1,1.458271867,1.184975635,2917,1149,694,1111,1201,1768,2223,1806,1716,,
YLR085C,-1,-1,1.458200189,0.92233764,2918,1700,1227,1895,1510,1218,1691,1023,1408,,
YLR208W,-1,-1,1.45818578,1.290715952,2919,1108,2263,1949,3007,1811,656,970,-88,,
YNL076W,-1,-1,1.458084783,1.084525257,2920,1643,1135,2062,1777,1277,1785,858,1143,,
YER180C,-1,-1,1.457930864,1.012326378,2921,3141,2696,3803,3678,-220,225,-882,-757,,
YPL249C,-1,-1,1.45775823,1.190422989,2922,2843,2236,3308,3877,79,686,-386,-955,,
YGL207W,-1,-1,1.457196364,1.134253174,2923,1062,633,3452,5773,1861,2290,-529,-2850,,
YDR351W,-1,-1,1.45712467,1.056685152,2924,2322,2065,1060,972,602,859,1864,1952,,
YGR040W,-1,-1,1.457028641,1.121972943,2925,4134,3684,5555,5220,-1209,-759,-2630,-2295,,
YNL329C,-1,-1,1.456936834,1.122285951,2926,1710,346,654,897,1216,2580,2272,2029,,
YLR048W,-1,-1,1.456851001,1.116331364,2927,2950,5023,5742,5366,-23,-2096,-2815,-2439,,
YPL230W,-1,-1,1.456576538,0.635595088,2928,4604,4099,4828,3289,-1676,-1171,-1900,-361,,
YIR012W,-1,-1,1.455504854,0.95898363,2929,706,4446,4708,3710,2223,-1517,-1779,-781,,
YPL244C,-1,-1,1.455477853,1.019998045,2930,1426,1493,1539,1713,1504,1437,1391,1217,,
YLR264W,-1,-1,1.455444166,0.946682324,2931,2721,4500,3525,3256,210,-1569,-594,-325,,
YDL075W,-1,-1,1.455394329,1.004186648,2932,2297,5316,4796,4561,635,-2384,-1864,-1629,,
YBR011C,0,0,1.45510885,1.274067795,2933,1465,1612,526,851,1468,1321,2407,2082,,
YDR306C,-1,-1,1.454462282,0.677407159,2934,1188,2514,1394,1412,1746,420,1540,1522,,
YBR207W,-1,-1,1.454398227,0.908795938,2935,1524,1466,1327,1093,1411,1469,1608,1842,,
YHR047C,-1,-1,1.454195239,1.226926375,2936,3029,3291,5121,4629,-93,-355,-2185,-1693,,
YBL026W,-1,-1,1.454174037,0.855049397,2937,946,2632,660,971,1991,305,2277,1966,,
YKL022C,-1,-1,1.454153798,1.086735111,2938,3975,1086,4217,5044,-1037,1852,-1279,-2106,,
YGL221C,0,0,1.454057827,1.267295262,2939,4743,542,497,388,-1804,2397,2442,2551,,
YJL225C,-1,-1,1.453986216,1.140287856,2940,5360,3680,4916,3883,-2420,-740,-1976,-943,,
YIR044C,0,0,1.453890511,1.212994735,2941,6051,3742,2861,3219,-3110,-801,80,-278,,
YJL034W,-1,-1,1.453827,1.298960142,2942,1922,3682,1109,749,1020,-740,1833,2193,,
YLR145W,-1,-1,1.452859814,0.918940834,2943,1834,2651,2456,2914,1109,292,487,29,,
YJR011C,0,0,1.452855971,1.233062581,2944,5686,2524,1085,1217,-2742,420,1859,1727,,
YIL154C,-1,-1,1.452397036,1.24910656,2945,3036,3245,480,623,-91,-300,2465,2322,,
YBR296C,-1,-1,1.452345998,1.508459432,2946,4244,5421,5541,5065,-1298,-2475,-2595,-2119,,
YPL262W,-1,-1,1.451877536,1.053982079,2947,5378,356,319,332,-2431,2591,2628,2615,,
YPL065W,-1,-1,1.451568998,0.942764454,2948,709,1257,1956,2082,2239,1691,992,866,,
YER080W,0,0,1.451445733,1.214605926,2949,6059,170,468,416,-3110,2779,2481,2533,,
YBL056W,-1,-1,1.451236206,0.718661898,2950,959,423,540,719,1991,2527,2410,2231,,
YOL093W,-1,-1,1.451054926,0.880317612,2951,1182,3252,3326,3250,1769,-301,-375,-299,,
YNL339C,-1,-1,1.450740222,1.109421971,2952,3552,4176,5196,4124,-600,-1224,-2244,-1172,,
YIL039W,-1,-1,1.450525747,1.134940211,2953,2848,552,1450,1782,105,2401,1503,1171,,
YER086W,-1,-1,1.450145446,1.257401916,2954,2156,4289,971,330,798,-1335,1983,2624,,
YDR496C,-1,-1,1.449990547,0.972631686,2955,2330,4848,5609,5462,625,-1893,-2654,-2507,,
YBR244W,-1,-1,1.449959018,1.197660815,2956,1866,4996,1281,644,1090,-2040,1675,2312,,
YER056C-A,-1,-1,1.449735205,0.92760977,2957,861,5162,1672,5446,2096,-2205,1285,-2489,,
YDR280W,-1,-1,1.44955806,1.097916216,2958,553,2216,2814,5083,2405,742,144,-2125,,
YGL136C,-1,-1,1.449488159,0.929334613,2959,1082,1274,2115,2900,1877,1685,844,59,,
