Gene,Anno,NN,SPELL,MEFIT,bioPIXIE,NN_SPELL Diff,NN_MEFIT_Diff,NN_bioPIXIE_Diff
YPL093W,-/-,0.045805369,0.124090121,0.564833223,0.007082398,-0.078284752,-0.519027854,0.117007724
YOR145C,-/-,0.010067114,0.35372617,0.533244975,0.009673519,-0.343659056,-0.523177861,0.344052651
YOL068C,-/-,0.108724832,0.881975737,0.634415728,0.137502159,-0.773250904,-0.525690896,0.744473577
YML112W,-/-,0.136073826,0.848180243,0.663574111,0.98652617,-0.712106417,-0.527500285,-0.138345928
YOR185C,-/-,0.017449664,0.522357019,0.545394301,0.510969079,-0.504907355,-0.527944636,0.01138794
YOR313C,-/-,0.133557047,0.310051993,0.665120389,0.725168423,-0.176494946,-0.531563342,-0.41511643
YKR079C,-/-,0.023657718,0.448353553,0.556439143,0.381067542,-0.424695835,-0.532781425,0.067286011
YHR041C,-/-,0.233557047,0.627902946,0.766953833,0.00984626,-0.394345899,-0.533396786,0.618056686
YCL031C,-/-,0.211073826,0.550953206,0.744864148,0.27154949,-0.339879381,-0.533790323,0.279403716
YOL149W,-/-,0.300671141,0.609012132,0.83499006,0.072378649,-0.308340991,-0.534318919,0.536633483
YKR060W,-/-,0.001174497,0.171403813,0.53567484,0.136120228,-0.170229316,-0.534500343,0.035283585
YDR013W,-/-,0.322147651,0.456672444,0.857742434,0.168768354,-0.134524793,-0.535594783,0.28790409
YDR115W,-/-,0.438422819,0.967590988,0.975701347,0.951459665,-0.529168169,-0.537278529,0.016131323
YNL248C,-/-,0.103355705,0.220623917,0.644356086,0.012782864,-0.117268212,-0.541000381,0.207841053
YGR081C,-/-,0.140100671,0.321143847,0.682129446,0.157540162,-0.181043176,-0.542028774,0.163603685
YNL154C,-/-,0.235234899,0.954939341,0.777998675,0.135256521,-0.719704442,-0.542763775,0.81968282
YGL093W,-/-,0.101510067,0.726863085,0.64612326,0.383658663,-0.625353018,-0.544613193,0.343204422
YER149C,-/-,0.092281879,0.403119584,0.63706649,0.948523061,-0.310837705,-0.544784611,-0.545403477
YML080W,-/-,0.012416107,0.393067591,0.559752596,0.056313698,-0.380651484,-0.547336488,0.336753893
YOL016C,-/-,0.201174497,0.434488735,0.750386569,0.26170323,-0.233314238,-0.549212073,0.172785505
YEL054C,-/-,0.33238255,0.173310225,0.88248288,0.097598894,0.159072325,-0.55010033,0.075711331
YJR070C,-/-,0.226677852,0.232235702,0.77689419,0.179823804,-0.00555785,-0.550216338,0.052411898
YIL008W,-/-,0.239597315,0.241074523,0.792136072,0.717740542,-0.001477208,-0.552538757,-0.476666019
YLR316C,-/-,0.087583893,0.52322357,0.640379943,0.664881672,-0.435639678,-0.55279605,-0.141658102
YGL169W,-/-,0.161912752,0.286135182,0.716147559,0.677491795,-0.12422243,-0.554234807,-0.391356613
YJL209W,-/-,0.120134228,0.837261698,0.68389662,0.915011228,-0.71712747,-0.563762392,-0.07774953
YPL254W,-/-,0.134228188,0.729462738,0.698917605,0.088961824,-0.59523455,-0.564689418,0.640500914
YOR334W,-/-,0.045134228,0.806412478,0.610117075,0.943340819,-0.76127825,-0.564982847,-0.13692834
YOL061W,-/-,0.164597315,0.613344887,0.730947647,0.621005355,-0.448747572,-0.566350332,-0.007660468
YDR101C,-/-,0.007214765,0.211265165,0.573669097,0,-0.2040504,-0.566454331,0.211265165
YER029C,-/-,0.187080537,0.495147314,0.754362713,0.114009328,-0.308066777,-0.567282176,0.381137986
YLR022C,-/-,0.154194631,0.447487002,0.72166998,0.468992918,-0.293292371,-0.567475349,-0.021505916
YHR065C,-/-,0.019798658,0.219410745,0.587806494,0.05648644,-0.199612088,-0.568007837,0.162924305
YPL196W,-/-,0.172818792,0.848873484,0.741329799,0.716358611,-0.676054692,-0.568511007,0.132514872
YHR088W,-/-,0.04614094,0.120103986,0.618069362,0.010709967,-0.073963047,-0.571928422,0.109394019
YKL191W,-/-,0.026677852,0.264298094,0.600176717,0.586802557,-0.237620241,-0.573498865,-0.322504463
YBR088C,-/-,0.301845638,0.375909879,0.876297769,0.585593367,-0.074064241,-0.574452131,-0.209683488
YGR095C,-/-,0.13942953,0.402253033,0.715484869,0.147521161,-0.262823503,-0.576055338,0.254731872
YDR087C,-/-,0.05033557,0.152686308,0.631764966,0.108999827,-0.102350738,-0.581429395,0.043686481
YFR053C,-/-,0.019463087,0.700866551,0.602606583,0.405251339,-0.681403464,-0.583143495,0.295615212
YDR023W,-/-,0.195134228,0.367244367,0.779103159,0.397823458,-0.172110139,-0.583968931,-0.030579091
YNR046W,-/-,0.196308725,0.421143847,0.781974818,0.346346519,-0.224835123,-0.585666093,0.074797328
YPR143W,-/-,0.015268456,0.133448873,0.607908107,0.08965279,-0.118180417,-0.592639651,0.043796084
YDL044C,-/-,0.233724832,0.819237435,0.82659598,0.925548454,-0.585512603,-0.592871147,-0.106311019
YLR221C,-/-,0.025503356,0.25389948,0.618732052,0.319571601,-0.228396124,-0.593228696,-0.065672121
YOR078W,-/-,0.099832215,0.190987868,0.693174288,0.127483158,-0.091155654,-0.593342073,0.063504711
YLR007W,-/-,0.227852349,0.506239168,0.821515352,0.243910865,-0.278386819,-0.593663003,0.262328303
YHR143W-A,-/-,0.299328859,0.25355286,0.896178485,0.449991363,0.045775999,-0.596849626,-0.196438503
YIL052C,-/-,0.308389262,0.122357019,0.908106914,0.10813612,0.186032243,-0.599717652,0.014220899
YLR107W,-/-,0.131208054,0.595840555,0.731610338,0.295906029,-0.464632501,-0.600402284,0.299934526
YCL059C,-/-,0.02147651,0.123570191,0.625138061,0.000690966,-0.102093681,-0.60366155,0.122879225
YEL042W,-/-,0.256879195,0.574003466,0.861497681,0.693902228,-0.317124272,-0.604618486,-0.119898762
YFL014W,-/-,0.003691275,0.23812825,0.609675282,0.028329591,-0.234436974,-0.605984006,0.209798659
YLR215C,-/-,0.129362416,0.583708839,0.735586481,0.625496632,-0.454346423,-0.606224065,-0.041787793
YOR212W,-/-,0.21409396,0.872790295,0.820852662,0.375367075,-0.658696335,-0.606758702,0.497423219
YOL139C,-/-,0.272483221,0.379896014,0.880273912,0.04664018,-0.107412792,-0.607790691,0.333255834
YEL003W,-/-,0.245302013,0.499306759,0.853324497,0.959578511,-0.254004746,-0.608022484,-0.460271752
YAL059W,-/-,0.006711409,0.179029463,0.616523084,0.181032994,-0.172318053,-0.609811674,-0.002003531
YDR429C,-/-,0.193791946,0.311265165,0.806052573,0.602176542,-0.117473218,-0.612260627,-0.290911377
YOR356W,-/-,0.357718121,0.956152513,0.970841617,0.945068233,-0.598434392,-0.613123496,0.01108428
YJL125C,-/-,0.037583893,0.247487002,0.652971063,0.183624115,-0.209903109,-0.61538717,0.063862887
YFR036W,-/-,0.135234899,0.267244367,0.754583609,0.168422871,-0.132009468,-0.61934871,0.098821496
YLR051C,-/-,0.122147651,0.335701906,0.742876077,0.140438763,-0.213554255,-0.620728426,0.195263143
YCR034W,-/-,0.051006711,0.513344887,0.673072675,0.752634306,-0.462338176,-0.622065964,-0.239289419
YPR186C,-/-,0.184228188,0.297227036,0.806494367,0.591466575,-0.112998848,-0.622266179,-0.294239538
YLR435W,-/-,0.007550336,0.239341421,0.630218688,0.255830022,-0.231791086,-0.622668352,-0.016488601
YLL004W,-/-,0.119798658,0.723570191,0.747956704,0.688374503,-0.603771533,-0.628158047,0.035195687
YPR187W,-/-,0.242281879,0.308145581,0.878948531,0.124546554,-0.065863701,-0.636666652,0.183599027
YKL079W,-/-,0.051845638,0.853032929,0.690523526,0.801692866,-0.801187291,-0.638677888,0.051340063
YDL111C,-/-,0.142281879,0.47660312,0.782195715,0.213508378,-0.33432124,-0.639913835,0.263094742
YNL119W,-/-,0.032214765,0.431889081,0.677048818,0.767662809,-0.399674316,-0.644834053,-0.335773727
YKL213C,-/-,0.222986577,0.903119584,0.872984316,0.831058905,-0.680133007,-0.649997739,0.072060679
YDR342C,-/-,0.10385906,0.442114385,0.757234372,0.033857316,-0.338255324,-0.653375311,0.408257069
YJR145C,-/-,0.131879195,0.164471404,0.785950961,0.059595785,-0.032592209,-0.654071766,0.104875619
YOL077C,-/-,0.119630872,0.159965338,0.774022531,0.014510278,-0.040334465,-0.654391659,0.14545506
YHR167W,-/-,0.08590604,0.760485269,0.742213386,0.378130938,-0.674579228,-0.656307346,0.382354331
YNR049C,-/-,0.119127517,0.771230503,0.776010603,0.674382449,-0.652102986,-0.656883086,0.096848053
YAL025C,-/-,0.048322148,0.128942808,0.706869892,0.001381931,-0.08062066,-0.658547744,0.127560876
YLR052W,-/-,0.130704698,0.788214905,0.789927104,0.199861807,-0.657510207,-0.659222406,0.588353098
YLR405W,-/-,0.188087248,0.578682842,0.855091672,0.284677837,-0.390595594,-0.667004424,0.294005005
YLR197W,-/-,0.038422819,0.115771231,0.712171416,0.073069615,-0.077348412,-0.673748597,0.042701616
YDL208W,-/-,0.193288591,0.09965338,0.870112657,0.083952323,0.093635211,-0.676824067,0.015701056
YLR009W,-/-,0.020973154,0.155459272,0.701568368,0.018828813,-0.134486118,-0.680595213,0.136630459
YOR182C,-/-,0.169966443,0.21559792,0.853103601,0.159267576,-0.045631477,-0.683137158,0.056330344
YOR206W,-/-,0.017281879,0.186135182,0.701789264,0.079115564,-0.168853303,-0.684507385,0.107019618
YLR068W,-/-,0.034899329,0.306932409,0.724983433,0.474693384,-0.27203308,-0.690084104,-0.167760975
YGR024C,-/-,0.219966443,0.551646447,0.91119947,0.444636379,-0.331680004,-0.691233027,0.107010068
YNL110C,-/-,0.043120805,0.1305026,0.736690965,0.03195716,-0.087381794,-0.69357016,0.09854544
YJL191W,-/-,0.094630872,0.23864818,0.793240557,0.106063223,-0.144017308,-0.698609684,0.132584957
YDL074C,-/-,0.177181208,0.806759099,0.878285841,0.20642598,-0.629577891,-0.701104632,0.600333118
YOL142W,-/-,0.08909396,0.599133449,0.795007731,0.139056832,-0.510039489,-0.705913772,0.460076617
YNL113W,-/-,0.006040268,0.351299827,0.713717694,0.091034721,-0.345259558,-0.707677425,0.260265106
YNL111C,-/-,0.180369128,0.593067591,0.889330683,0.885472448,-0.412698463,-0.708961555,-0.292404857
YDR045C,-/-,0.154362416,0.398266898,0.865473824,0.16704094,-0.243904482,-0.711111408,0.231225958
YGR123C,-/-,0.102852349,0.305892548,0.815772034,0.229400587,-0.203040199,-0.712919685,0.07649196
YEL026W,-/-,0.133221477,0.150953206,0.846918489,0.239765072,-0.01773173,-0.713697013,-0.088811865
YOL093W,-/-,0.027684564,0.436568458,0.74199249,0.432717222,-0.408883894,-0.714307926,0.003851235
YER148W,-/-,0.140604027,0.327383016,0.857300641,0.003454828,-0.186778989,-0.716696614,0.323928187
YNL286W,-/-,0.086912752,0.524610052,0.803622708,0.4693384,-0.4376973,-0.716709957,0.055271652
YJL122W,-/-,0.054530201,0.191161179,0.77203446,0.014855761,-0.136630977,-0.717504259,0.176305418
YEL018W,-/-,0.09966443,0.748180243,0.826816877,0.14613923,-0.648515813,-0.727152447,0.602041013
YHL011C,-/-,0.054362416,0.313518198,0.789043517,0.450336846,-0.259155781,-0.734681101,-0.136818648
YDL201W,-/-,0.117281879,0.271923744,0.855533466,0.243565383,-0.154641864,-0.738251587,0.028358361
YIR011C,-/-,0.012919463,0.609878683,0.751711951,0.589393678,-0.59695922,-0.738792487,0.020485005
YKL144C,-/-,0.033389262,0.464644714,0.772476254,0.094835032,-0.431255452,-0.739086992,0.369809682
YNL244C,-/-,0.171979866,0.365511265,0.913629335,0.667818276,-0.193531399,-0.741649469,-0.302307011
YHR052W,-/-,0.005033557,0.213344887,0.748398498,0.015892209,-0.20831133,-0.743364941,0.197452678
YFR001W,-/-,0.026845638,0.10797227,0.773138944,0.171877699,-0.081126633,-0.746293307,-0.063905429
YAL033W,-/-,0.15385906,0.698440208,0.901480009,0.442218,-0.544581148,-0.747620948,0.256222208
YBR154C,-/-,0.150671141,0.381629116,0.907223327,0.811539126,-0.230957975,-0.756552186,-0.42991001
YJR055W,-/-,0.019630872,0.337954939,0.779544953,0.491794783,-0.318324067,-0.75991408,-0.153839844
YOL010W,-/-,0.046308725,0.254592721,0.822840733,0.053031612,-0.208283996,-0.776532009,0.201561109
YGR195W,-/-,0.022986577,0.653032929,0.812237685,0.160476766,-0.630046352,-0.789251108,0.492556163
YDR280W,-/-,0.046812081,0.616117851,0.848906561,0.122473657,-0.56930577,-0.80209448,0.493644194
YJR063W,-/-,0.045302013,0.239514731,0.853766291,0.70150285,-0.194212718,-0.808464278,-0.461988119
YJL011C,-/-,0.043959732,0.492894281,0.892644135,0.289860079,-0.448934549,-0.848684404,0.203034201
YKL009W,-/-,0.006543624,0.101213172,0.867240998,0.046467438,-0.094669547,-0.860697374,0.054745733
YPL211W,-/-,0.005872483,0.307105719,0.909653192,0.150112282,-0.301233236,-0.903780709,0.156993437
YAR031W,-/0,0.873154362,0.256499133,0.097415507,0.158058387,0.616655229,0.775738855,0.098440747
YDL085W,-/0,0.747315436,0.060831889,,0.482466747,0.686483547,0.747315436,-0.421634858
YDR158W,-/0,0.881040268,0.47712305,0.151093439,0.533770945,0.403917218,0.729946829,-0.056647895
YBR286W,-/0,0.914597315,0.544540728,0.189308593,0.4864398,0.370056588,0.725288723,0.058100928
YER180C-A,-/0,0.716946309,0.029636049,,0.521679046,0.68731026,0.716946309,-0.492042998
YPL156C,-/0,0.708557047,0.294280763,,0.066159959,0.414276284,0.708557047,0.228120804
YPR074C,-/0,0.701510067,0.294454073,,0.45828295,0.407055994,0.701510067,-0.163828878
YDL090C,-/0,0.754865772,0.73830156,0.069582505,0.83537744,0.016564212,0.685283267,-0.09707588
YBR145W,-/0,0.674496644,0.311958406,,0.269649335,0.362538239,0.674496644,0.042309071
YER052C,-/0,0.623657718,0.251126516,,0.451546036,0.372531202,0.623657718,-0.200419519
YOL059W,-/0,0.610234899,0.391334489,,0.180860252,0.218900411,0.610234899,0.210474237
YLR410W,-/0,0.687919463,0.802079723,0.078639275,0.175505269,-0.11416026,0.609280188,0.626574454
YKR097W,-/0,0.666275168,0.170190641,0.05942125,0.468129211,0.496084527,0.606853918,-0.297938569
YBR117C,-/0,0.65,0.108838821,0.066269052,0.203662118,0.541161179,0.583730948,-0.094823296
YOR377W,-/0,0.555201342,0.22270364,,0.785800656,0.332497703,0.555201342,-0.563097017
YIL029C,-/0,0.649161074,0.205025997,0.103158825,0.14251166,0.444135077,0.546002249,0.062514336
YDR221W,-/0,0.609563758,0.675216638,0.075325823,0.878908274,-0.065652879,0.534237936,-0.203691637
YIL077C,-/0,0.562751678,0.693934142,0.04616744,0.893764035,-0.131182464,0.516584238,-0.199829893
YBR213W,-/0,0.489932886,0.193934142,,0.270513042,0.295998744,0.489932886,-0.0765789
YGL256W,-/0,0.479865772,0.350606586,,0.792192088,0.129259186,0.479865772,-0.441585503
YMR053C,-/0,0.49966443,0.648526863,0.030925558,0.487994472,-0.148862434,0.468738872,0.160532391
YGR268C,-/0,0.799496644,0.383535529,0.34194831,0.558645707,0.415961116,0.457548334,-0.175110179
YGL016W,-/0,0.452348993,0.344367418,,0.032475384,0.107981576,0.452348993,0.311892033
YDR464W,-/0,0.446308725,0.26187175,,0.297978926,0.184436974,0.446308725,-0.036107175
YOR188W,-/0,0.436409396,0.512478336,,0.401796511,-0.07606894,0.436409396,0.110681826
YNR064C,-/0,0.436744966,0.096360485,0.019218025,0.483675937,0.340384481,0.417526941,-0.387315452
YCR053W,-/0,0.677852349,0.499480069,0.268168765,0.15114873,0.17837228,0.409683584,0.348331339
YOR057W,-/0,0.401342282,0.532062392,,0.249093108,-0.13072011,0.401342282,0.282969284
YLL056C,-/0,0.562248322,0.20017331,0.161917385,0.372084989,0.362075012,0.400330938,-0.171911679
YDL130W-A,-/0,0.837919463,0.041767764,0.466755025,0.898946277,0.796151699,0.371164438,-0.857178513
YKL070W,-/0,0.366442953,0.258232236,,0.496113318,0.108210717,0.366442953,-0.237881083
YJR139C,-/0,0.927516779,0.691507799,0.56991385,0.38452237,0.23600898,0.357602928,0.306985429
YMR041C,-/0,0.442281879,0.46117851,0.113761873,0.485921575,-0.01889663,0.328520006,-0.024743066
YPL163C,-/0,0.584563758,0.350433276,0.258449304,0.338400415,0.234130483,0.326114454,0.012032861
YPR078C,-/0,0.321308725,0.081802426,,0.712212817,0.239506298,0.321308725,-0.630410391
YNL327W,-/0,0.775,0.575563258,0.459686326,0.815512178,0.199436742,0.315313674,-0.23994892
YHR015W,-/0,0.41761745,0.124436742,0.120167882,0.337018483,0.293180708,0.297449568,-0.212581742
YIL080W,-/0,0.282718121,,,,0.282718121,0.282718121,0
YNL331C,-/0,0.520469799,0.851126516,0.243428319,0.061495941,-0.330656718,0.27704148,0.789630576
YGL053W,-/0,0.815436242,0.495493934,0.538988292,0.488512696,0.319942307,0.276447949,0.006981238
YNR067C,-/0,0.678691275,0.271230503,0.409984537,0.790810157,0.407460773,0.268706738,-0.519579655
YCR107W,-/0,0.26761745,0.065684575,,0.06875108,0.201932874,0.26761745,-0.003066504
YLL060C,-/0,0.267449664,0.224263432,0.005743318,0.027465884,0.043186233,0.261706347,0.196797548
YBR284W,-/0,0.243959732,0.196880416,,0.410433581,0.047079316,0.243959732,-0.213553165
YAL012W,-/0,0.619463087,0.317677643,0.386127678,0.45085507,0.301785444,0.233335409,-0.133177427
YHR043C,-/0,0.943288591,0.619584055,0.722553567,0.673691484,0.323704535,0.220735023,-0.054107428
YDL243C,-/0,0.383892617,0.336915078,0.166335321,0.758162031,0.046977539,0.217557296,-0.421246953
YJR132W,-/0,0.271979866,0.38440208,0.05522421,0.280704785,-0.112422214,0.216755655,0.103697295
YDL118W,-/0,0.207885906,,,,0.207885906,0.207885906,0
YNL046W,-/0,0.449496644,0.580069324,0.248067153,0.897391605,-0.13057268,0.201429492,-0.317322281
YEL017C-A,-/0,0.547818792,0.251299827,0.347912525,0.048540335,0.296518965,0.199906267,0.202759492
YGL155W,-/0,0.66057047,0.821317158,0.46785951,0.433926412,-0.160746688,0.19271096,0.387390746
YGR213C,-/0,0.191275168,0.09254766,,0.369321126,0.098727507,0.191275168,-0.276773466
YPL041C,-/0,0.189261745,0.375389948,,0.823631024,-0.186128203,0.189261745,-0.448241076
YLR303W,-/0,0.766275168,0.266897747,0.577424343,0.253238901,0.499377421,0.188850825,0.013658846
YDL137W,-/0,0.972651007,0.724956672,0.785509167,0.112109173,0.247694334,0.187141839,0.6128475
YMR083W,-/0,0.907885906,0.736915078,0.725425226,0.933494559,0.170970828,0.18246068,-0.196579481
YCR061W,-/0,0.386241611,0.463951473,0.220013254,0.758507514,-0.077709862,0.166228357,-0.294556041
YHL034C,-/0,0.958221477,0.817850953,0.795670422,0.489894628,0.140370523,0.162551055,0.327956325
YOR008C-A,-/0,0.237583893,0.039168111,0.075767617,0.137329418,0.198415782,0.161816276,-0.098161307
YLR354C,-/0,0.965604027,0.91507799,0.809586923,0.189497323,0.050526037,0.156017104,0.725580667
YMR212C,-/0,0.63238255,0.840034662,0.483322288,0.583347728,-0.207652112,0.149060262,0.256686934
YCR062W,-/0,0.148993289,,,,0.148993289,0.148993289,0
YDL038C,-/0,0.148825503,0.060311958,,0.188806357,0.088513545,0.148825503,-0.128494398
YMR145C,-/0,0.922147651,0.810398614,0.783079302,0.844878217,0.111749037,0.139068349,-0.034479604
YDL039C,-/0,0.13557047,0.081109185,,0.152876144,0.054461284,0.13557047,-0.071766959
YLR201C,-/0,0.877516779,0.976083189,0.74265518,0.910865434,-0.09856641,0.134861598,0.065217754
YPL171C,-/0,0.733892617,0.268630849,0.600618511,0.091898428,0.465261768,0.133274106,0.176732421
YMR113W,-/0,0.77852349,0.858925477,0.647227745,0.666090862,-0.080401987,0.131295745,0.192834615
YBR162C,-/0,0.779865772,0.302253033,0.660260658,0.829849715,0.477612739,0.119605114,-0.527596682
YJL071W,-/0,0.183389262,0.805025997,0.06715264,0.884608741,-0.621636735,0.116236622,-0.079582744
YOL086C,-/0,0.848154362,0.334142114,0.733377513,0.505268613,0.514012248,0.11477685,-0.171126499
YIL167W,-/0,0.105536913,0.273136915,,0.527552254,-0.167600002,0.105536913,-0.254415339
YFL057C,-/0,0.104362416,0.303986135,,0.070305752,-0.199623719,0.104362416,0.233680383
YFR030W,-/0,0.272315436,0.4,0.169427877,0.586284332,-0.127684564,0.102887559,-0.186284332
YEL057C,-/0,0.54295302,0.233102253,0.44267727,0.499740888,0.309850767,0.10027575,-0.266638635
YIL117C,-/0,0.096644295,0.134488735,,0.678355502,-0.03784444,0.096644295,-0.543866767
YJR155W,-/0,0.090771812,0.203292894,,0.044567283,-0.112521082,0.090771812,0.158725612
YPL125W,-/0,0.727348993,0.406759099,0.662690524,0.61547763,0.320589895,0.06465847,-0.208718531
YCR024C-A,-/0,0.791275168,0.265337955,0.728959576,0.620832614,0.525937213,0.062315592,-0.355494659
YJL121C,-/0,0.776006711,0.557192374,0.714159488,0.93245811,0.218814337,0.061847224,-0.375265736
YIL007C,-/0,0.892785235,0.869844021,0.841396068,0.590430126,0.022941214,0.051389167,0.279413895
YGL119W,-/0,0.822147651,0.893587522,0.771371769,0.803938504,-0.071439871,0.050775882,0.089649018
YGR161C,-/0,0.047986577,0.10017331,,0.155640007,-0.052186733,0.047986577,-0.055466697
YFL056C,-/0,0.044463087,0.133968804,,0.060632234,-0.089505717,0.044463087,0.073336571
YER009W,-/0,0.507214765,0.547660312,0.476032693,0.730696148,-0.040445547,0.031182072,-0.183035836
YHR163W,-/0,0.920302013,0.795147314,0.889772476,0.665572638,0.1251547,0.030529537,0.129574676
YIL155C,-/0,0.498657718,0.728076256,0.4685222,0.8673346,-0.229418538,0.030135518,-0.139258344
YKL206C,-/0,0.724161074,0.647833622,0.706207201,0.666954569,0.076327452,0.017953873,-0.019120947
YML131W,-/0,0.416778523,0.346967071,0.46012812,0.480912075,0.069811452,-0.043349597,-0.133945004
YDL181W,-/0,0.831208054,0.909878683,0.886900817,0.923130074,-0.078670629,-0.055692764,-0.013251391
YOL165C,-/0,0.38238255,0.412305026,0.438701127,0.055968216,-0.029922476,-0.056318576,0.35633681
YDL236W,-/0,0.80352349,0.841594454,0.874088801,0.64985317,-0.038070964,-0.070565311,0.191741284
