Gene,Original Label,Modern Label,Mito Localized,Confidence,Background Confidence,AG Rank,CellCompOutput Rank,ST Rank,SPELL Rank,MEFIT Rank,bioPIXIE Rank
YKR069W,0,0,-1,2.4235846493058575,2.610309857128427,2709,1550,3236,1263.0,4257,4409
YDR466W,-1,-1,-1,2.4235435133565684,2.420557163305188,2710,3943,2084,3347.0,5307,5011
YJL062W-A,0,1,1,2.4232824662488377,2.7716452024984397,2711,5487,5862,5802.0,2359,986
YNL086W,0,0,-1,2.423238558683567,2.2070025299213984,2712,1522,5014,3197.0,2719,4535
YGL098W,0,0,-1,2.42322976655232,2.2218092454447667,2713,3557,3219,2289.0,4055,4446
YFL010W-A,-1,-1,-1,2.4231872967260326,2.788338318896438,2714,5079,1696,5561.0,3057,2599
YLR364W,0,0,-1,2.4225710874902986,2.6285016869771676,2715,2058,6049,3470.0,2182,5162
YPR128C,-1,-1,-1,2.4219488216017533,2.645891515888313,2716,2212,2364,791.0,1475,1525
YDR533C,0,-1,-1,2.4206871640182537,1.710402162762541,2717,349,4422,3381.0,5109,5389
YER123W,-1,-1,-1,2.42045819571989,2.383850369103242,2718,2363,3515,1346.0,2227,4024
YOR030W,-1,-1,-1,2.419866824756839,1.9999763956964243,2719,4976,3697,4348.0,5141,2697
YNL049C,0,0,-1,2.4197362044346544,2.4534088592345094,2720,3239,3910,709.0,1587,4136
YGR201C,0,-1,-1,2.419227058882128,2.7252725222500334,2721,276,5553,3878.0,4313,2665
YOR338W,-1,-1,-1,2.418531843377445,2.2939165476120023,2722,5268,2020,5185.0,5439,4306
YCR098C,-1,-1,-1,2.418184371230131,2.4719995997494495,2723,4033,3621,4552.0,5118,4951
YNL294C,-1,-1,-1,2.4179262203013825,2.124384404399444,2724,5113,2579,920.0,475,961
YHR048W,0,-1,-1,2.4171503553847353,2.2607621827570212,2725,381,3647,4810.0,2809,2928
YHR080C,0,-1,1,2.415997145597092,2.157844275063846,2726,2349,5989,2467.0,2205,1556
YER033C,0,0,1,2.415806857144047,1.9580480295132456,2727,2583,5559,4712.0,4736,2677
YAR031W,0,0,-1,2.4149359249827747,2.273766244995712,2728,5057,3134,4292.0,5553,4908
YDR490C,-1,-1,-1,2.414670641372304,2.1813217495706487,2729,2647,1515,2785.0,4627,4470
YIR025W,-1,-1,-1,2.413808595277592,2.1502464566710944,2731,2893,3457,3323.0,4449,4183
YPR072W,-1,-1,-1,2.413414942111798,1.7619007287382475,2732,3469,1369,507.0,1686,5289
YAL013W,-1,-1,-1,2.4129027727835193,2.784670891565037,2733,3190,2656,2769.0,246,568
YLR224W,-1,-1,-1,2.4128689146684317,2.4055547057329716,2734,4907,3492,899.0,3992,5266
YLR276C,-1,-1,-1,2.4128633044258563,1.7015444807753453,2735,5418,443,4626.0,5395,5071
YGR202C,-1,-1,-1,2.412311483107641,2.1110826781205976,2737,1650,3861,2874.0,3543,3660
YMR231W,-1,-1,-1,2.4122159799594365,1.9547411109591954,2738,1835,1366,1954.0,4542,3301
YLR240W,-1,-1,-1,2.411041352474047,1.768133115541992,2739,5076,2268,1279.0,4180,3452
YKL107W,0,0,-1,2.410569312329778,2.4881813709600813,2740,3755,4813,5388.0,3483,3558
YDL215C,0,0,1,2.4104354936562613,2.236685844458826,2741,1935,505,3767.0,4638,1995
YPR007C,-1,-1,-1,2.4100548491149607,2.2289038647385984,2742,5406,4192,5439.0,5784,5572
YEL032W,-1,-1,-1,2.4091893281943784,2.2820813862781284,2743,2121,3524,3411.0,4599,4679
YCR014C,-1,-1,-1,2.4085259052093875,2.273494694588128,2744,2512,3461,3505.0,2802,3353
YLR287C,0,-1,-1,2.4082043327078853,2.0713271352443403,2745,545,5359,4658.0,4516,3477
YIL108W,0,0,-1,2.4080888276060897,1.9963805640682613,2746,1452,5942,2439.0,2317,3308
YGR099W,0,0,-1,2.406165142973026,2.4212436937205237,2747,3180,1049,1751.0,2778,3774
YJR107W,-1,-1,-1,2.405965797201602,2.016220637795553,2748,3291,4535,1761.0,4263,4451
YDR447C,-1,-1,-1,2.4059032843319956,2.0483440466442624,2749,4096,1676,5452.0,2901,5689
YNL030W,-1,-1,-1,2.403377296012675,1.8872061394705064,2750,1064,500,2626.0,1395,5543
YDL013W,0,-1,-1,2.402214474485306,1.79861198136494,2751,1754,2283,3809.0,3635,1921
YBR166C,0,0,-1,2.4021184209310364,1.9863085682303352,2752,1462,2148,680.0,469,505
YGL148W,0,0,-1,2.4018456607967793,2.3284995326035536,2753,4862,739,3791.0,4654,3454
YNL258C,0,-1,-1,2.401681250351632,2.476139645191041,2754,4082,2758,475.0,1785,4598
YBR200W-A,0,0,-1,2.401315689086914,2.7786262854199415,2759,5818,4440,5881.0,2607,2472
YCL048W-A,0,0,-1,2.401315689086914,2.7786262854199415,2762,5820,5341,5890.0,2624,2489
YBL039W-B,0,0,-1,2.401315689086914,2.7786262854199415,2763,5532,4962,5871.0,2596,2462
YKR095W-A,-1,-1,-1,2.401315689086914,2.7786262854199415,2764,5814,4240,5758.0,2568,2451
YMR272W-B,0,0,-1,2.401315689086914,2.7786262854199415,2766,5533,4826,5998.0,2697,2561
YLR406C-A,0,0,-1,2.401315689086914,2.7786262854199415,2767,5534,4990,5983.0,2691,2555
YBR111W-A,-1,-1,-1,2.401315689086914,2.7786262854199415,2768,5821,4249,5857.0,3735,3567
YGL247W,0,-1,-1,2.401142857567279,1.9671510381665056,2769,336,2842,3536.0,3278,4345
YJR061W,0,-1,-1,2.400807572517566,2.3201513342394118,2770,637,5453,2224.0,3399,3788
YDR259C,-1,-1,-1,2.4004818466966023,2.2505931863508315,2771,894,1646,3945.0,5597,5156
YNL229C,0,0,-1,2.400194211277419,2.181109252079356,2772,1148,2722,136.0,1100,3485
YEL051W,-1,-1,-1,2.40005913595418,1.9746006684754838,2773,2607,1688,1323.0,1861,2289
YOL128C,-1,-1,-1,2.399693370133103,2.1480505380026114,2774,4815,3326,2317.0,4216,4058
YIL142W,-1,-1,-1,2.3996436210003442,2.41858167629802,2775,4218,1275,1286.0,2825,2192
YDL167C,0,0,-1,2.3986323924768653,1.5698332805917306,2776,4085,826,5184.0,4005,1914
YKL037W,0,1,1,2.3976371087535413,2.264040238910282,2777,750,5976,4925.0,340,703
YDR386W,-1,-1,-1,2.3968464830767613,2.1487868724403576,2778,4813,1782,3478.0,3438,3299
YDR472W,0,0,-1,2.394683203654375,1.863010138085068,2779,4024,2578,2172.0,1408,1174
YNL204C,0,-1,-1,2.39455684127208,2.3352826495525667,2780,1902,3784,5306.0,2185,1555
YGL044C,-1,-1,-1,2.39294244759454,2.2875552556334156,2781,5160,1884,1184.0,3346,2386
YML133C,0,0,1,2.3923238238353215,2.61410216429328,2782,5583,4550,4949.0,5268,3890
YJL051W,-1,-1,-1,2.392219756802399,2.4131805998166573,2783,5203,4630,2624.0,1298,1069
YJR108W,-1,-1,-1,2.3917853866151706,2.537089442816253,2784,4946,3838,5183.0,3750,3265
YBR013C,0,0,-1,2.3907568044291283,2.4619760618314226,2785,769,5640,4605.0,2737,2918
YBR045C,-1,-1,-1,2.390722112384385,2.49368075785595,2786,4005,3575,5254.0,3416,3548
YLL067C,0,0,-1,2.390411363435006,2.5327881585758596,2787,3417,5272,4039.0,5055,4000
YMR102C,0,-1,-1,2.3897741956268246,2.6436992524547605,2788,599,5290,1955.0,3848,2071
YCL037C,0,-1,-1,2.389623286615232,2.0645690005967414,2789,1871,2100,4579.0,64,173
YOL155C,0,0,-1,2.38954553579142,2.5763069650368697,2790,2742,3402,2904.0,3104,3528
YJL122W,-1,-1,-1,2.389266505569755,1.3792300975409855,2791,2642,2070,4669.0,4327,5696
YHR203C,0,-1,-1,2.3890206320378593,1.908218149115544,2792,4659,1629,5444.0,5377,5765
YGR287C,0,0,1,2.388823341912852,2.6577037822093654,2793,3675,4317,4484.0,5650,5190
YJR137C,0,0,-1,2.3883196848952126,2.3486814359916126,2794,1666,2487,3047.0,3528,2874
YDR031W,0,-1,1,2.3883166834265888,1.3210412285349262,2795,240,5742,379.0,1445,4983
YMR005W,-1,-1,-1,2.3874846339493456,2.2802577492872067,2796,3778,1600,624.0,1794,1909
YOR035C,-1,-1,-1,2.387420233227536,1.7137426276404586,2797,3665,1386,3200.0,16,24
YDR406W,0,0,-1,2.386647491397972,2.0716778595145957,2798,1567,2949,4104.0,5213,5277
YER093C,-1,-1,-1,2.386634701026414,2.139352561966703,2799,4710,3786,2622.0,4491,4358
YOL117W,-1,-1,-1,2.3854205944313263,1.400408166640744,2800,2845,942,3665.0,4124,1856
YGR247W,0,0,-1,2.384795404479889,2.224175015499023,2801,2813,1026,3688.0,3814,3128
YNL249C,0,0,1,2.3845853999614,2.0902411483610903,2802,316,4663,2838.0,3461,3255
YGL134W,-1,-1,-1,2.3843662779399026,1.9877927461688472,2803,955,2592,2929.0,4403,2991
YML003W,0,0,-1,2.3843434577038187,2.5277752694034827,2804,943,4655,5060.0,1002,1168
YJR066W,-1,-1,-1,2.3842595579203016,2.4929686437203484,2805,2717,3277,2477.0,1389,1166
YMR265C,0,-1,-1,2.38407254352898,2.2731396251042475,2806,684,4766,3526.0,2364,2909
YBR220C,0,-1,-1,2.3827018970679386,2.370051758646982,2807,1195,5610,2924.0,693,566
YGL169W,-1,-1,1,2.382611348957359,2.3367511411663493,2808,2127,1200,4120.0,3042,1875
YKL093W,-1,-1,1,2.381628658421739,2.212851248353217,2809,730,887,3380.0,1124,1260
YDR381W,-1,-1,-1,2.380980335845205,1.8931939226036456,2810,981,2901,2880.0,4515,5509
YGL228W,0,-1,1,2.3805080833370815,2.0765352007640643,2811,259,5578,1180.0,2586,3648
YNL094W,-1,-1,-1,2.380166506338976,1.8064468051677596,2812,1624,1470,1390.0,4502,4081
YPL279C,0,-1,-1,2.379602857692513,2.387254429896383,2813,4515,5228,5028.0,4927,4487
YER051W,0,-1,-1,2.3789279894557542,2.1697665006522486,2814,4561,3070,3069.0,3761,3569
YGL038C,-1,-1,-1,2.378623550010477,2.230472937000349,2815,3574,3529,1340.0,3282,4434
YJL008C,-1,-1,-1,2.3780105911686036,1.9434777263342244,2816,4801,1772,978.0,1789,1674
YDR456W,-1,-1,-1,2.3778495989338366,2.1125741254568657,2817,1974,1848,726.0,2557,3729
YPL021W,-1,-1,-1,2.377471772139658,2.4391749130400964,2818,4401,4199,5521.0,3565,2626
YDR208W,-1,-1,-1,2.3766007394847755,2.0027453968689053,2819,2519,1137,1455.0,3716,2205
YNL056W,-1,-1,-1,2.3763675712004395,2.084675199112137,2820,3833,4441,347.0,1136,2320
YDR025W,-1,-1,-1,2.376031668064837,1.974048952231716,2821,4751,3611,5331.0,4007,5296
YPL110C,-1,-1,-1,2.3755690428668155,2.0852553131732416,2822,2312,3694,2541.0,2853,2351
YLL038C,-1,-1,-1,2.3755464102336745,2.835177718221836,2823,5553,4083,3477.0,702,544
YBL003C,-1,-1,-1,2.3754000479500452,2.0226300640880406,2824,2528,3481,2707.0,3039,4858
YKL197C,-1,-1,-1,2.374824303174447,2.224282653422615,2825,4380,2626,3001.0,1454,1443
YGR279C,-1,-1,-1,2.373959554972763,2.33054456898944,2826,1758,2319,3322.0,470,475
YBR155W,-1,-1,-1,2.3738244241940047,1.5718366660013896,2827,4461,611,4665.0,1337,849
YDR184C,-1,-1,-1,2.373804257011521,1.5148208245565837,2828,3089,538,4813.0,5786,5716
YDL216C,-1,-1,-1,2.3713143339414082,1.808903469286797,2829,4284,2679,4613.0,5132,4567
YAR018C,-1,-1,-1,2.371194926029194,2.363597028640221,2830,5573,2533,3596.0,3733,3942
YBR196C,0,0,1,2.3706460593346352,2.1176564093189163,2831,4928,1287,4089.0,2843,1430
YLR324W,-1,-1,-1,2.36999652715411,1.9072650093338124,2832,4695,1475,955.0,3070,3097
YLR360W,-1,0,-1,2.369928363688335,1.7967003946834392,2833,1888,3672,1203.0,3769,5263
YER133W,-1,-1,-1,2.3689007119325822,1.8626051158435968,2834,853,2189,705.0,2282,5724
YJL129C,-1,-1,-1,2.368707465375969,1.6436357114487345,2835,5328,2837,2347.0,5045,5005
YML022W,0,0,-1,2.3681853149019316,1.6402205493706445,2836,2507,795,4029.0,2816,3215
YCL063W,-1,-1,-1,2.3670403203162964,2.0899099969065738,2837,3264,1851,2739.0,868,646
YOL124C,-1,-1,-1,2.3667258677368395,1.7886021324808317,2839,5145,343,4508.0,5404,4639
YLR192C,-1,-1,-1,2.3664872138621567,2.460388069200648,2840,3121,1652,2574.0,3643,2204
YJR010W,0,0,1,2.3664316862464667,2.9153712624239145,2841,2008,3531,3289.0,3964,2409
YGL094C,-1,-1,-1,2.365708994294355,2.2964922375955856,2842,3769,3566,1924.0,3632,3009
YKR034W,0,-1,-1,2.3655535947018396,2.128246265517899,2843,4633,4062,5418.0,4084,3138
YOR281C,0,-1,-1,2.365079217149826,2.0659521752914594,2844,275,620,1252.0,266,251
YHR188C,-1,-1,-1,2.3649526192934927,2.385585767051051,2845,5451,3688,2008.0,2086,1692
YDL114W,0,0,-1,2.3646254087993483,2.3833064782998785,2846,4628,4656,5559.0,4222,3420
YDR453C,-1,-1,-1,2.3641078524782277,1.555560466603936,2847,3323,989,3421.0,5489,4978
YER180C,-1,-1,-1,2.3623775232270985,2.1154539937317978,2848,2921,3141,2696.0,3803,3678
YDL210W,-1,-1,-1,2.361711781672732,2.496558826865093,2849,4144,3031,5279.0,4134,3140
YGL226C-A,-1,-1,-1,2.3615539898415525,2.327217121666454,2850,2052,1820,5071.0,690,255
YIR008C,-1,-1,-1,2.3604670967349035,2.305305835683961,2851,4851,1357,602.0,1026,978
YER027C,-1,-1,-1,2.3596520435042723,2.239005904354881,2852,1416,1748,318.0,1468,3005
YKL018W,-1,-1,-1,2.3594641812636468,2.2699172922054913,2853,5066,3042,564.0,1914,5290
YDR318W,-1,-1,-1,2.35928086686634,1.9684466608352333,2854,2684,1971,1820.0,2514,4320
YOR068C,-1,-1,-1,2.358164019481151,2.528300171807674,2855,4175,4138,5273.0,3876,3269
YHR151C,0,0,-1,2.3571060704970788,2.3281423827513934,2856,1268,4278,3258.0,2363,3072
YPR201W,-1,-1,-1,2.3570763305454197,2.199610782139726,2857,5183,3954,5382.0,3291,3248
YLR158C,0,0,-1,2.3567939088819267,2.427068197979698,2858,5771,4148,5181.0,2562,2747
YJL160C,0,0,-1,2.3563767817027554,2.413967907373314,2859,5337,5212,5289.0,4126,3278
YLL021W,-1,-1,-1,2.3556469503098616,1.9575070733842783,2860,3821,3001,2538.0,1662,1298
YMR322C,0,0,-1,2.3542509422509257,2.50288990950226,2861,2499,3924,5407.0,5333,3844
YOR394W,0,0,-1,2.3542329547647944,2.461964769296664,2862,1283,5622,4574.0,4219,4060
YOR128C,0,0,-1,2.353538944335755,2.6580081930761086,2863,2042,3751,2898.0,5000,3882
YNL274C,0,0,1,2.35290761158138,1.2899947309809354,2864,343,155,1669.0,3686,3940
YKR026C,-1,-1,-1,2.3525999006396994,1.839428299221749,2865,2239,1279,3206.0,3439,3316
YGR004W,-1,-1,-1,2.352493866564271,2.463355790445238,2866,5279,3064,3780.0,4230,4265
YEL065W,-1,-1,-1,2.3508232093589037,2.36132719512207,2867,1829,4093,4367.0,1843,1282
YBR019C,0,0,-1,2.3508129208209274,2.3991638477404487,2868,4332,3285,5061.0,3983,1913
YPL239W,-1,-1,-1,2.350724243118377,2.0728787008264837,2869,4981,1257,4018.0,4142,3579
YKR106W,0,-1,-1,2.349510171902394,2.308302347328714,2870,3074,4215,5126.0,5556,4907
YGR289C,-1,-1,-1,2.3480915322364453,2.048752780688095,2871,5109,2027,4317.0,5631,5606
YOR069W,-1,-1,-1,2.3480052706188785,1.9741056348303785,2872,1803,742,1423.0,2302,1680
YIL107C,0,0,-1,2.3476042930416003,1.774928538466947,2873,3006,524,3668.0,3939,1728
YER041W,-1,-1,-1,2.347382148136636,2.2864724758820407,2874,4235,4516,4113.0,2994,3360
YGL216W,-1,-1,-1,2.3471811094326887,2.0515310551709596,2875,2854,3268,1460.0,1205,1147
YBR025C,0,-1,-1,2.3470398300957536,2.346312621279342,2876,433,5636,3721.0,1918,1474
YDR040C,-1,-1,-1,2.3470091523970673,2.37618976084048,2877,5107,2377,5443.0,5780,5518
YER132C,0,-1,1,2.3459220062829775,2.1293080912280185,2878,200,2570,3833.0,893,864
YOR129C,-1,-1,-1,2.345873445562438,1.8617069323591668,2879,3431,2337,4226.0,2955,2139
YPR157W,0,0,-1,2.3451173531259606,2.7880275968866113,2880,1069,5605,5337.0,4603,4198
YOL077W-A,-1,-1,1,2.3445777236344574,2.514617050132962,2881,5594,5472,5615.0,2305,985
YJR072C,0,-1,-1,2.344124413937509,1.635400842359096,2882,693,4598,2584.0,4240,3582
YCR066W,-1,-1,-1,2.3439233159412165,2.044720114937082,2883,1681,2556,2544.0,2069,1517
YGL236C,-1,-1,1,2.343258901805935,2.708084236694905,2884,2549,5488,538.0,345,1546
YJR153W,-1,0,-1,2.3431933219293635,2.564591601761404,2885,5126,3760,4901.0,3434,3552
YLR436C,0,0,-1,2.3428330495953564,1.7082319840890516,2886,126,1658,2341.0,3549,2630
YDL208W,-1,-1,-1,2.3424319062761203,2.011290475133018,2887,4158,1476,5202.0,3866,5293
YGL153W,-1,-1,-1,2.3417264760254386,2.6483657252455837,2888,1911,1995,1728.0,3929,3604
YDR106W,0,-1,-1,2.34146766422573,2.340592225667561,2889,3178,3958,5266.0,2964,2934
YDL229W,-1,-1,-1,2.3406953687171734,2.244269483928923,2890,3850,3868,5510.0,5570,5749
YDR277C,0,-1,-1,2.340603464913226,2.5608681149465133,2891,815,3254,4022.0,5414,4330
YIL177C,0,0,-1,2.339722448837257,2.3780437041952402,2892,3389,5394,4510.0,5153,3887
YGL183C,-1,-1,-1,2.3393117716747844,2.3362744227644843,2893,4273,3587,5557.0,5309,4700
YPL119C,-1,-1,-1,2.338227333244449,2.2854595518430205,2895,2530,3059,4270.0,5244,4305
YOR294W,-1,-1,-1,2.3376935354606836,1.8157764032406845,2896,5584,267,4788.0,5721,5710
YLR039C,-1,-1,-1,2.337259327223201,2.233930942925842,2897,3174,628,1033.0,874,1027
YKR048C,-1,-1,-1,2.335392093676293,2.2117492394900293,2898,3669,2208,1650.0,4894,5403
YLR157C,0,0,-1,2.334167889001484,2.7770942439762223,2899,3627,3061,5408.0,3859,2821
YJL023C,0,-1,1,2.3331708477107354,1.9673487752579986,2900,2185,4728,2692.0,1887,1415
YBR250W,0,-1,-1,2.3330561239383893,2.2917362362523424,2901,3131,4204,5150.0,5620,4964
YKL023W,0,-1,-1,2.332086437208924,1.8212288434598156,2902,358,5171,3465.0,2804,2241
YER098W,-1,-1,-1,2.331940920766956,2.347728659304239,2903,1621,3427,3275.0,3350,2361
YNL314W,-1,-1,-1,2.331400747516912,2.2925719071918897,2904,3940,2596,1862.0,3067,3232
YFL050C,-1,-1,-1,2.3313235197506263,2.1951826269928314,2905,3996,3651,4677.0,2805,2925
YPL145C,-1,-1,-1,2.3308422342835073,2.0717142742879866,2906,3100,3251,2111.0,2026,1427
YMR035W,1,1,1,2.330591078691497,2.5541030633149613,2907,3068,5483,463.0,1286,1490
YKL203C,-1,-1,1,2.330586637743933,2.1256448195010162,2908,5152,2360,2413.0,4977,5051
YKL135C,0,0,-1,2.329757794023988,1.8786454812794435,2910,3820,2812,695.0,2119,2168
YKL073W,0,-1,1,2.3297084320091206,1.9901148497470855,2911,5087,2945,1681.0,1425,1009
YNL188W,-1,-1,-1,2.329430079299533,1.8320748305662766,2912,3969,1202,2867.0,2768,1966
YNL153C,-1,-1,-1,2.329233938437736,1.7458943417571187,2913,3401,5128,2001.0,232,184
YPR108W,-1,-1,-1,2.3286244769296247,1.9218696132574127,2914,934,260,198.0,916,4419
YML058W-A,-1,-1,-1,2.327463966286825,2.4478484114026196,2915,5476,3210,5606.0,3558,1906
YOL133W,-1,-1,-1,2.3260900873445465,2.2332612908557565,2916,2367,3272,1558.0,1739,1516
YPR018W,-1,-1,-1,2.3255543059663855,1.9937921581433986,2917,3011,2614,3027.0,5546,5678
YLR336C,-1,-1,-1,2.324281640930804,1.3351290750584175,2918,3786,551,4558.0,5168,4390
YER099C,0,0,-1,2.3237081498443013,2.1578547083077226,2920,3050,1976,1233.0,2407,2385
YIR028W,0,0,-1,2.3230912041164444,2.276503006242063,2921,4665,3673,4959.0,5722,5514
YNL225C,-1,-1,-1,2.3230554736303,1.8180589480805716,2922,1427,848,1707.0,1417,1391
YDR283C,-1,-1,-1,2.3229583414371855,1.9789491895010092,2923,2804,3127,3253.0,5392,5281
YNL007C,-1,-1,-1,2.3217082991303797,2.1203250759771946,2924,938,756,3486.0,2167,1213
YAR042W,-1,-1,-1,2.3216509802077345,2.5412073588250115,2925,4616,2644,5127.0,1212,1248
YLL010C,0,-1,-1,2.32091534726634,2.370154602600684,2926,3147,3905,2110.0,3587,2848
YDL073W,0,-1,-1,2.3208311064960716,2.260892770145091,2927,382,4959,2505.0,5046,4883
YLR392C,0,-1,-1,2.320458706713722,1.995157324699113,2928,206,4506,1790.0,2555,2134
YHR072W,-1,-1,-1,2.319614905618622,1.7408716408154556,2929,5142,2525,3713.0,647,742
YDR192C,0,-1,-1,2.3191290654822025,2.336905888003566,2930,801,1670,2560.0,4550,4873
YIR032C,0,0,-1,2.318242908639465,2.0547663633866273,2931,4875,4028,3350.0,4420,5091
YMR004W,0,-1,-1,2.317714932079087,2.116875203235966,2932,1763,658,431.0,2266,4111
YBR186W,-1,-1,-1,2.317259487991562,2.192664462961101,2933,5254,4141,5063.0,4068,1809
YKL081W,-1,-1,1,2.3168477049309337,1.7905579406663588,2934,2513,2845,4156.0,5033,4120
YLR219W,-1,-1,-1,2.316474908215557,1.2350157922270784,2935,1224,420,1973.0,3701,1990
YOR241W,0,0,1,2.316156274633493,1.6032332175265125,2937,3075,492,137.0,1020,3329
YPL176C,-1,-1,-1,2.3153711792951572,1.647370387465708,2938,4917,1503,237.0,1056,1585
YEL013W,-1,-1,-1,2.3146943138566565,2.107871400183201,2939,1473,3757,549.0,793,925
YGR170W,-1,-1,-1,2.3123959261857108,2.194449308075553,2940,2547,2291,1534.0,2484,1646
YKL181W,0,0,-1,2.312030534812077,1.9693794385607728,2941,4500,325,4709.0,4477,4459
YIL127C,0,0,-1,2.3115604343617746,1.3900143352109118,2942,3400,309,5203.0,5056,5215
YPL174C,-1,-1,-1,2.311218975457603,2.110871898222198,2943,2421,3446,3632.0,1114,942
YBR043C,0,-1,-1,2.311072886347057,2.07717408726191,2944,3433,2542,2362.0,4130,1992
YAL024C,-1,-1,-1,2.310827904787963,2.1085337306456844,2945,2292,2476,4445.0,1393,1073
YLL033W,-1,-1,-1,2.310760097098565,2.4899840855263484,2946,4296,2956,2764.0,2268,3070
YIL044C,0,-1,-1,2.3092797618069336,2.2897902274302364,2947,2697,3365,1355.0,3241,4342
YML031W,-1,-1,-1,2.3083829331005408,2.080816746416832,2948,3982,701,982.0,3202,4994
YNL267W,-1,-1,-1,2.3083740711479845,1.9237186662306256,2949,2550,979,310.0,369,612
YLR047C,-1,-1,-1,2.3078869143110547,2.4827481913482705,2950,5053,3508,5006.0,1229,1263
YLR413W,0,0,-1,2.307122600114274,1.5103553559710896,2951,5439,4657,5135.0,2798,1271
YGL250W,-1,-1,-1,2.3064949164936643,1.5423446101361746,2952,547,5040,2669.0,791,588
YLR361C,-1,-1,-1,2.3062514431640775,1.7307472192026376,2953,4783,1648,717.0,2078,1847
YHR089C,-1,-1,-1,2.305568677490343,1.8867590064271138,2954,4753,1870,4842.0,5011,5524
YJR131W,-1,-1,-1,2.305436806675203,2.0206807413321326,2955,1611,1276,2254.0,2830,2926
YNL024C-A,0,0,-1,2.3042125701904297,2.6662656825270226,2957,5462,5468,6000.0,2699,2563
YLR154W-C,-1,-1,1,2.3042125701904297,2.6662656825270226,2959,5468,4692,5858.0,2921,2762
YPR036W-A,0,-1,-1,2.3042125701904297,2.6662656825270226,2960,5469,4245,6034.0,2581,2458
YMR194C-B,0,0,1,2.3042125701904297,2.6662656825270226,2961,4835,4976,5994.0,2668,2532
YGR169C-A,0,-1,-1,2.3042125701904297,2.6662656825270226,2963,4834,4582,5927.0,2628,2492
YIL102C-A,0,-1,-1,2.3042125701904297,2.6662656825270226,2965,4840,4449,5947.0,2666,2530
YJR112W-A,0,0,-1,2.3042125701904297,2.6662656825270226,2967,4833,4327,5959.0,2667,2531
YCL005W-A,-1,-1,-1,2.3042125701904297,2.6662656825270226,2969,5460,4246,5865.0,2583,2459
YCR075W-A,0,0,-1,2.3042125701904297,2.6662656825270226,2970,4839,4272,5893.0,2603,2468
YJL127C-B,0,1,1,2.3042125701904297,2.6662656825270226,2971,4837,4636,5955.0,2629,2493
YJL042W,-1,-1,-1,2.3039332074587215,1.640849210723664,2973,2790,1011,2038.0,4020,3163
YHR014W,-1,-1,-1,2.302960958220288,2.5786168813483736,2975,5227,3764,5399.0,5515,4585
YER115C,-1,-1,1,2.3024284026312256,2.0969005926484643,2976,5140,1790,3588.0,2523,3647
YKL048C,-1,-1,-1,2.301654074541823,1.928057878964508,2977,3402,3076,1661.0,1064,948
YOR303W,0,0,-1,2.3010598496941035,2.3528342453128825,2978,3495,1762,3846.0,4277,3027
YPR008W,-1,-1,-1,2.300860387881002,2.0095987760439273,2979,1106,1798,1877.0,924,802
YFR026C,0,0,-1,2.3007516242608337,1.9712501337721389,2980,1867,4641,4406.0,2866,3084
YCL030C,0,0,-1,2.3005634533787918,2.2833432038462917,2981,1994,3982,4097.0,4506,3012
YKL190W,-1,-1,-1,2.300509456745879,2.2188157742045864,2982,3195,1491,925.0,585,1048
YDR200C,-1,-1,-1,2.300321276137929,1.5639373403514925,2983,4199,1942,2040.0,4298,3822
YHR112C,0,0,-1,2.299921703642,1.6554921818473478,2984,2191,812,2526.0,3798,1855
YOR335C,-1,-1,1,2.2992862931447116,1.8621733450910485,2985,2680,280,3337.0,4471,3730
YMR212C,0,0,1,2.298605023520792,1.6894117872085255,2986,1579,1263,924.0,2528,2407
YLL007C,0,1,1,2.297425684368539,2.0305667486094032,2987,272,5811,2706.0,1796,1419
YOR091W,0,-1,-1,2.297291865516565,1.5328788888433114,2988,4606,1878,4662.0,5062,3717
